Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
58.70	1.44e-6	0.6564	-0.00037	-0.00021	-0.00038	-0.00028	-0.00073	0.00023	-0.00072	0.00054	0.00160	-0.00037	58.70	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.6564	9.46e-7	0.00021	7.72e-8	0.00028	1.06e-7	0.00023	1.69e-7	0.00054	3.89e-7	0.00037	5.92e-7	6.362	10.08	9.883	
58.80	8.65e-6	0.6845	-0.00037	-0.00021	-0.00039	-0.00026	-0.00073	0.00024	-0.00072	0.00054	0.00160	-0.00037	58.80	33.79	31.99	41.87	42.71	51.76	43.87	36.35	27.56	0.6845	5.92e-6	0.00021	7.63e-8	0.00026	1.00e-7	0.00024	1.79e-7	0.00054	3.87e-7	0.00037	5.91e-7	6.362	10.08	9.884	
58.90	4.32e-6	0.6575	-0.00038	-0.00022	-0.00039	-0.00026	-0.00072	0.00026	-0.00072	0.00054	0.00160	-0.00037	58.90	33.79	31.99	41.87	42.71	51.76	43.87	36.35	27.56	0.6575	2.84e-6	0.00022	8.41e-8	0.00026	1.01e-7	0.00026	1.86e-7	0.00054	3.87e-7	0.00037	5.87e-7	6.360	10.08	9.884	
59.00	-2.88e-6	0.6161	-0.00038	-0.00023	-0.00039	-0.00027	-0.00071	0.00024	-0.00072	0.00053	0.00159	-0.00036	59.00	33.79	31.99	41.87	42.71	51.76	43.87	36.35	27.56	0.6161	1.78e-6	0.00023	8.73e-8	0.00027	1.05e-7	0.00024	1.75e-7	0.00053	3.83e-7	0.00036	5.67e-7	6.361	10.08	9.884	
59.10	-1.44e-6	0.6336	-0.00039	-0.00024	-0.00040	-0.00028	-0.00072	0.00022	-0.00071	0.00053	0.00158	-0.00036	59.10	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.6336	9.13e-7	0.00024	9.39e-8	0.00028	1.12e-7	0.00022	1.61e-7	0.00053	3.76e-7	0.00036	5.66e-7	6.363	10.08	9.884	
59.20	-5.76e-6	0.6079	-0.00039	-0.00024	-0.00039	-0.00029	-0.00072	0.00022	-0.00070	0.00053	0.00158	-0.00034	59.20	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.6079	3.50e-6	0.00024	9.25e-8	0.00029	1.15e-7	0.00022	1.61e-7	0.00053	3.69e-7	0.00034	5.37e-7	6.363	10.08	9.884	
59.30	-8.65e-6	0.6001	-0.00037	-0.00025	-0.00040	-0.00027	-0.00072	0.00025	-0.00072	0.00053	0.00157	-0.00035	59.30	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.6001	5.19e-6	0.00025	9.23e-8	0.00027	1.09e-7	0.00025	1.78e-7	0.00053	3.85e-7	0.00035	5.57e-7	6.363	10.08	9.884	
59.40	0	0.6041	-0.00037	-0.00023	-0.00041	-0.00027	-0.00071	0.00026	-0.00073	0.00053	0.00158	-0.00037	59.40	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.6041	0	0.00023	8.48e-8	0.00027	1.08e-7	0.00026	1.82e-7	0.00053	3.84e-7	0.00037	5.79e-7	6.365	10.08	9.885	
59.50	-8.65e-6	0.5962	-0.00037	-0.00021	-0.00041	-0.00027	-0.00071	0.00026	-0.00071	0.00053	0.00157	-0.00038	59.50	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5962	5.16e-6	0.00021	7.68e-8	0.00027	1.10e-7	0.00026	1.85e-7	0.00053	3.75e-7	0.00038	5.90e-7	6.364	10.08	9.884	
59.60	1.44e-6	0.5877	-0.00038	-0.00022	-0.00040	-0.00027	-0.00071	0.00026	-0.00071	0.00054	0.00158	-0.00038	59.60	33.79	31.99	41.87	42.71	51.76	43.87	36.34	27.56	0.5877	8.47e-7	0.00022	8.35e-8	0.00027	1.08e-7	0.00026	1.80e-7	0.00054	3.82e-7	0.00038	5.98e-7	6.366	10.08	9.885	
59.70	5.76e-6	0.5658	-0.00040	-0.00023	-0.00040	-0.00028	-0.00070	0.00025	-0.00072	0.00054	0.00158	-0.00037	59.70	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5658	3.26e-6	0.00023	9.29e-8	0.00028	1.13e-7	0.00025	1.73e-7	0.00054	3.87e-7	0.00037	5.90e-7	6.364	10.08	9.885	
59.80	5.76e-6	0.5464	-0.00040	-0.00023	-0.00040	-0.00027	-0.00071	0.00026	-0.00072	0.00054	0.00158	-0.00036	59.80	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5464	3.15e-6	0.00023	9.03e-8	0.00027	1.09e-7	0.00026	1.85e-7	0.00054	3.90e-7	0.00036	5.74e-7	6.365	10.08	9.884	
59.90	0.000010	0.5316	-0.00038	-0.00023	-0.00040	-0.00027	-0.00071	0.00025	-0.00072	0.00054	0.00159	-0.00037	59.90	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5316	5.36e-6	0.00023	8.92e-8	0.00027	1.08e-7	0.00025	1.76e-7	0.00054	3.92e-7	0.00037	5.83e-7	6.366	10.08	9.884	
60.00	0.000014	0.5413	-0.00038	-0.00024	-0.00041	-0.00027	-0.00070	0.00024	-0.00072	0.00055	0.00159	-0.00037	60.00	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5413	7.80e-6	0.00024	9.05e-8	0.00027	1.13e-7	0.00024	1.72e-7	0.00055	3.94e-7	0.00037	5.88e-7	6.366	10.08	9.885	
60.10	0.000012	0.5481	-0.00037	-0.00024	-0.00041	-0.00027	-0.00071	0.00025	-0.00072	0.00055	0.00159	-0.00037	60.10	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5481	6.32e-6	0.00024	9.06e-8	0.00027	1.11e-7	0.00025	1.79e-7	0.00055	3.93e-7	0.00037	5.82e-7	6.368	10.08	9.885	
60.20	0.000012	0.5602	-0.00037	-0.00025	-0.00040	-0.00029	-0.00072	0.00027	-0.00072	0.00054	0.00158	-0.00037	60.20	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5602	6.46e-6	0.00025	9.28e-8	0.00029	1.14e-7	0.00027	1.93e-7	0.00054	3.91e-7	0.00037	5.81e-7	6.368	10.08	9.885	
60.30	0.000017	0.5746	-0.00036	-0.00025	-0.00040	-0.00029	-0.00071	0.00025	-0.00072	0.00054	0.00158	-0.00037	60.30	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.56	0.5746	9.94e-6	0.00025	9.03e-8	0.00029	1.18e-7	0.00025	1.78e-7	0.00054	3.87e-7	0.00037	5.87e-7	6.369	10.08	9.885	
60.40	-1.44e-6	0.5922	-0.00035	-0.00026	-0.00041	-0.00029	-0.00071	0.00025	-0.00071	0.00055	0.00158	-0.00036	60.40	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.5922	8.53e-7	0.00026	9.20e-8	0.00029	1.19e-7	0.00025	1.77e-7	0.00055	3.91e-7	0.00036	5.75e-7	6.368	10.07	9.884	
60.50	5.76e-6	0.6023	-0.00035	-0.00027	-0.00040	-0.00029	-0.00070	0.00024	-0.00071	0.00056	0.00158	-0.00037	60.50	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.6023	3.47e-6	0.00027	9.27e-8	0.00029	1.15e-7	0.00024	1.70e-7	0.00056	3.98e-7	0.00037	5.86e-7	6.368	10.07	9.884	
60.60	5.76e-6	0.5967	-0.00036	-0.00027	-0.00040	-0.00029	-0.00070	0.00024	-0.00071	0.00056	0.00158	-0.00034	60.60	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.5967	3.44e-6	0.00027	9.53e-8	0.00029	1.14e-7	0.00024	1.69e-7	0.00056	3.98e-7	0.00034	5.33e-7	6.369	10.07	9.884	
60.70	-1.44e-6	0.6013	-0.00036	-0.00026	-0.00041	-0.00029	-0.00070	0.00025	-0.00072	0.00055	0.00159	-0.00032	60.70	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.6013	8.66e-7	0.00026	9.51e-8	0.00029	1.19e-7	0.00025	1.73e-7	0.00055	3.94e-7	0.00032	5.02e-7	6.369	10.07	9.884	
60.80	0.000019	0.6022	-0.00036	-0.00026	-0.00040	-0.00029	-0.00070	0.00024	-0.00071	0.00056	0.00160	-0.00030	60.80	33.79	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.6022	0.000011	0.00026	9.30e-8	0.00029	1.15e-7	0.00024	1.71e-7	0.00056	3.98e-7	0.00030	4.83e-7	6.370	10.07	9.884	
60.90	0.000023	0.6227	-0.00037	-0.00025	-0.00039	-0.00028	-0.00070	0.00024	-0.00070	0.00057	0.00160	-0.00030	60.90	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.6227	0.000014	0.00025	9.18e-8	0.00028	1.09e-7	0.00024	1.73e-7	0.00057	3.98e-7	0.00030	4.85e-7	6.369	10.07	9.884	
61.00	0.000020	0.6423	-0.00035	-0.00024	-0.00039	-0.00028	-0.00070	0.00024	-0.00070	0.00055	0.00158	-0.00030	61.00	33.80	31.99	41.87	42.71	51.75	43.87	36.34	27.57	0.6423	0.000013	0.00024	8.60e-8	0.00028	1.09e-7	0.00024	1.71e-7	0.00055	3.89e-7	0.00030	4.76e-7	6.370	10.07	9.884	
61.10	0.000029	0.6227	-0.00037	-0.00023	-0.00040	-0.00028	-0.00070	0.00023	-0.00070	0.00056	0.00159	-0.00032	61.10	33.79	31.98	41.87	42.71	51.75	43.87	36.34	27.57	0.6227	0.000018	0.00023	8.39e-8	0.00028	1.10e-7	0.00023	1.63e-7	0.00056	3.90e-7	0.00032	5.12e-7	6.371	10.07	9.885	
61.20	0.000036	0.6313	-0.00038	-0.00024	-0.00039	-0.00029	-0.00070	0.00024	-0.00071	0.00055	0.00159	-0.00034	61.20	33.80	31.98	41.87	42.71	51.75	43.87	36.34	27.57	0.6313	0.000023	0.00024	9.00e-8	0.00029	1.14e-7	0.00024	1.68e-7	0.00055	3.88e-7	0.00034	5.37e-7	6.371	10.07	9.885	
61.30	0.000024	0.6416	-0.00037	-0.00026	-0.00039	-0.00028	-0.00070	0.00025	-0.00069	0.00054	0.00157	-0.00032	61.30	33.79	31.98	41.87	42.71	51.75	43.87	36.34	27.57	0.6416	0.000016	0.00026	9.79e-8	0.00028	1.10e-7	0.00025	1.74e-7	0.00054	3.77e-7	0.00032	5.03e-7	6.371	10.07	9.884	
61.40	0.000023	0.6318	-0.00037	-0.00026	-0.00039	-0.00029	-0.00070	0.00024	-0.00069	0.00054	0.00157	-0.00031	61.40	33.80	31.98	41.87	42.71	51.75	43.87	36.34	27.57	0.6318	0.000015	0.00026	9.75e-8	0.00029	1.13e-7	0.00024	1.69e-7	0.00054	3.77e-7	0.00031	4.79e-7	6.371	10.07	9.885	
61.50	0.000027	0.6415	-0.00037	-0.00028	-0.00041	-0.00029	-0.00069	0.00024	-0.00071	0.00055	0.00157	-0.00030	61.50	33.80	31.98	41.87	42.71	51.75	43.87	36.34	27.57	0.6415	0.000018	0.00028	1.01e-7	0.00029	1.20e-7	0.00024	1.63e-7	0.00055	3.90e-7	0.00030	4.65e-7	6.371	10.07	9.884	
61.60	0.000026	0.6362	-0.00037	-0.00028	-0.00042	-0.00029	-0.00069	0.00024	-0.00071	0.00055	0.00158	-0.00030	61.60	33.79	31.98	41.87	42.71	51.75	43.87	36.33	27.57	0.6362	0.000017	0.00028	1.02e-7	0.00029	1.22e-7	0.00024	1.64e-7	0.00055	3.92e-7	0.00030	4.70e-7	6.371	10.07	9.883	
61.70	0.000020	0.6359	-0.00037	-0.00027	-0.00042	-0.00028	-0.00069	0.00024	-0.00071	0.00054	0.00157	-0.00032	61.70	33.80	31.98	41.87	42.71	51.75	43.86	36.33	27.57	0.6359	0.000013	0.00027	1.00e-7	0.00028	1.15e-7	0.00024	1.67e-7	0.00054	3.85e-7	0.00032	5.09e-7	6.373	10.07	9.884	
61.80	0.000022	0.6432	-0.00036	-0.00027	-0.00042	-0.00027	-0.00070	0.00024	-0.00070	0.00053	0.00157	-0.00033	61.80	33.80	31.98	41.87	42.71	51.75	43.86	36.33	27.57	0.6432	0.000014	0.00027	9.63e-8	0.00027	1.12e-7	0.00024	1.68e-7	0.00053	3.76e-7	0.00033	5.22e-7	6.373	10.07	9.884	
61.90	0.000033	0.6399	-0.00036	-0.00026	-0.00042	-0.00028	-0.00072	0.00024	-0.00068	0.00053	0.00158	-0.00033	61.90	33.80	31.98	41.87	42.71	51.75	43.87	36.33	27.57	0.6399	0.000021	0.00026	9.46e-8	0.00028	1.17e-7	0.00024	1.71e-7	0.00053	3.64e-7	0.00033	5.20e-7	6.374	10.07	9.885	
62.00	0.000032	0.6085	-0.00037	-0.00026	-0.00042	-0.00029	-0.00071	0.00026	-0.00069	0.00054	0.00159	-0.00033	62.00	33.80	31.98	41.87	42.71	51.75	43.86	36.33	27.57	0.6085	0.000019	0.00026	9.64e-8	0.00029	1.20e-7	0.00026	1.83e-7	0.00054	3.71e-7	0.00033	5.21e-7	6.374	10.07	9.884	
62.10	0.000033	0.5747	-0.00036	-0.00026	-0.00042	-0.00029	-0.00071	0.00024	-0.00069	0.00055	0.00159	-0.00033	62.10	33.80	31.98	41.87	42.71	51.75	43.86	36.33	27.57	0.5747	0.000019	0.00026	9.56e-8	0.00029	1.20e-7	0.00024	1.74e-7	0.00055	3.81e-7	0.00033	5.20e-7	6.373	10.07	9.883	
62.20	0.000030	0.5784	-0.00036	-0.00027	-0.00042	-0.00028	-0.00072	0.00024	-0.00069	0.00055	0.00158	-0.00031	62.20	33.80	31.98	41.87	42.71	51.75	43.86	36.33	27.57	0.5784	0.000018	0.00027	9.90e-8	0.00028	1.16e-7	0.00024	1.71e-7	0.00055	3.82e-7	0.00031	4.83e-7	6.374	10.07	9.882	
62.30	0.000023	0.5780	-0.00037	-0.00028	-0.00042	-0.00029	-0.00072	0.00024	-0.00070	0.00056	0.00158	-0.00034	62.30	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5780	0.000013	0.00028	1.05e-7	0.00029	1.20e-7	0.00024	1.75e-7	0.00056	3.92e-7	0.00034	5.38e-7	6.375	10.07	9.882	
62.40	0.000020	0.5943	-0.00037	-0.00028	-0.00042	-0.00030	-0.00072	0.00026	-0.00070	0.00056	0.00157	-0.00039	62.40	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5943	0.000012	0.00028	1.03e-7	0.00030	1.24e-7	0.00026	1.88e-7	0.00056	3.91e-7	0.00039	6.12e-7	6.376	10.07	9.883	
62.50	4.32e-6	0.5724	-0.00038	-0.00026	-0.00042	-0.00030	-0.00072	0.00027	-0.00069	0.00055	0.00156	-0.00039	62.50	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5724	2.47e-6	0.00026	9.87e-8	0.00030	1.23e-7	0.00027	1.92e-7	0.00055	3.80e-7	0.00039	6.12e-7	6.374	10.07	9.883	
62.60	0	0.5680	-0.00037	-0.00026	-0.00042	-0.00031	-0.00071	0.00025	-0.00070	0.00055	0.00158	-0.00038	62.60	33.79	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5680	0	0.00026	9.68e-8	0.00031	1.28e-7	0.00025	1.81e-7	0.00055	3.80e-7	0.00038	5.96e-7	6.374	10.07	9.883	
62.70	7.21e-6	0.5619	-0.00038	-0.00027	-0.00042	-0.00031	-0.00072	0.00027	-0.00071	0.00055	0.00157	-0.00030	62.70	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5619	4.05e-6	0.00027	1.04e-7	0.00031	1.30e-7	0.00027	1.91e-7	0.00055	3.89e-7	0.00030	4.65e-7	6.375	10.07	9.883	
62.80	0.000013	0.5708	-0.00038	-0.00027	-0.00041	-0.00030	-0.00072	0.00026	-0.00070	0.00056	0.00159	-0.00030	62.80	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5708	7.40e-6	0.00027	1.02e-7	0.00030	1.24e-7	0.00026	1.84e-7	0.00056	3.93e-7	0.00030	4.79e-7	6.376	10.06	9.882	
62.90	-8.65e-6	0.5724	-0.00038	-0.00027	-0.00040	-0.00030	-0.00072	0.00025	-0.00070	0.00055	0.00159	-0.00032	62.90	33.80	31.98	41.86	42.71	51.75	43.86	36.33	27.57	0.5724	4.95e-6	0.00027	1.03e-7	0.00030	1.23e-7	0.00025	1.79e-7	0.00055	3.88e-7	0.00032	5.03e-7	6.374	10.06	9.884	
63.00	-1.44e-6	0.5747	-0.00038	-0.00026	-0.00041	-0.00030	-0.00072	0.00026	-0.00070	0.00055	0.00159	-0.00033	63.00	33.80	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5747	8.28e-7	0.00026	9.91e-8	0.00030	1.25e-7	0.00026	1.89e-7	0.00055	3.89e-7	0.00033	5.19e-7	6.377	10.06	9.882	
63.10	-2.88e-6	0.5575	-0.00037	-0.00026	-0.00041	-0.00030	-0.00072	0.00028	-0.00070	0.00054	0.00160	-0.00033	63.10	33.80	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5575	1.61e-6	0.00026	9.63e-8	0.00030	1.21e-7	0.00028	2.01e-7	0.00054	3.80e-7	0.00033	5.23e-7	6.377	10.06	9.883	
63.20	0	0.5390	-0.00037	-0.00026	-0.00041	-0.00030	-0.00071	0.00026	-0.00071	0.00054	0.00160	-0.00033	63.20	33.79	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5390	0	0.00026	9.72e-8	0.00030	1.22e-7	0.00026	1.88e-7	0.00054	3.83e-7	0.00033	5.28e-7	6.377	10.06	9.882	
63.30	-1.44e-6	0.5354	-0.00038	-0.00026	-0.00040	-0.00029	-0.00071	0.00025	-0.00069	0.00054	0.00159	-0.00031	63.30	33.79	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5354	7.72e-7	0.00026	9.98e-8	0.00029	1.16e-7	0.00025	1.77e-7	0.00054	3.71e-7	0.00031	4.95e-7	6.378	10.06	9.881	
63.40	4.32e-6	0.5529	-0.00038	-0.00026	-0.00040	-0.00029	-0.00072	0.00024	-0.00070	0.00053	0.00158	-0.00031	63.40	33.80	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5529	2.39e-6	0.00026	9.83e-8	0.00029	1.15e-7	0.00024	1.74e-7	0.00053	3.72e-7	0.00031	4.94e-7	6.377	10.06	9.882	
63.50	-0.000016	0.5691	-0.00038	-0.00026	-0.00040	-0.00029	-0.00073	0.00023	-0.00072	0.00054	0.00158	-0.00031	63.50	33.79	31.98	41.86	42.71	51.74	43.86	36.33	27.57	0.5691	9.02e-6	0.00026	9.79e-8	0.00029	1.18e-7	0.00023	1.71e-7	0.00054	3.88e-7	0.00031	4.96e-7	6.378	10.06	9.879	
63.60	-0.000014	0.5592	-0.00038	-0.00026	-0.00040	-0.00028	-0.00073	0.00023	-0.00073	0.00054	0.00157	-0.00030	63.60	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.5592	8.06e-6	0.00026	9.87e-8	0.00028	1.11e-7	0.00023	1.69e-7	0.00054	3.94e-7	0.00030	4.67e-7	6.377	10.06	9.879	
63.70	-1.44e-6	0.5488	-0.00038	-0.00025	-0.00040	-0.00027	-0.00073	0.00023	-0.00072	0.00054	0.00158	-0.00030	63.70	33.79	31.98	41.86	42.70	51.74	43.85	36.33	27.57	0.5488	7.91e-7	0.00025	9.59e-8	0.00027	1.10e-7	0.00023	1.71e-7	0.00054	3.84e-7	0.00030	4.68e-7	6.377	10.06	9.881	
63.80	4.32e-6	0.5724	-0.00037	-0.00025	-0.00041	-0.00028	-0.00073	0.00024	-0.00071	0.00053	0.00159	-0.00030	63.80	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.5724	2.47e-6	0.00025	9.29e-8	0.00028	1.15e-7	0.00024	1.76e-7	0.00053	3.80e-7	0.00030	4.81e-7	6.379	10.06	9.879	
63.90	-5.76e-6	0.5801	-0.00037	-0.00025	-0.00042	-0.00027	-0.00073	0.00023	-0.00071	0.00054	0.00158	-0.00030	63.90	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.5801	3.34e-6	0.00025	9.30e-8	0.00027	1.14e-7	0.00023	1.67e-7	0.00054	3.83e-7	0.00030	4.67e-7	6.380	10.06	9.878	
64.00	-1.44e-6	0.5813	-0.00037	-0.00026	-0.00043	-0.00028	-0.00073	0.00024	-0.00071	0.00055	0.00158	-0.00030	64.00	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.5813	8.38e-7	0.00026	9.66e-8	0.00028	1.20e-7	0.00024	1.78e-7	0.00055	3.96e-7	0.00030	4.72e-7	6.379	10.06	9.878	
64.10	-4.32e-6	0.6207	-0.00039	-0.00026	-0.00042	-0.00028	-0.00073	0.00024	-0.00071	0.00055	0.00158	-0.00029	64.10	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.6207	2.68e-6	0.00026	1.01e-7	0.00028	1.16e-7	0.00024	1.76e-7	0.00055	3.93e-7	0.00029	4.54e-7	6.379	10.06	9.879	
64.20	-4.32e-6	0.6124	-0.00038	-0.00025	-0.00041	-0.00029	-0.00073	0.00023	-0.00071	0.00054	0.00158	-0.00029	64.20	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.6124	2.65e-6	0.00025	9.58e-8	0.00029	1.19e-7	0.00023	1.68e-7	0.00054	3.83e-7	0.00029	4.57e-7	6.378	10.05	9.878	
64.30	4.32e-6	0.6054	-0.00036	-0.00024	-0.00041	-0.00030	-0.00071	0.00022	-0.00071	0.00056	0.00158	-0.00029	64.30	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.6054	2.62e-6	0.00024	8.77e-8	0.00030	1.24e-7	0.00022	1.59e-7	0.00056	3.94e-7	0.00029	4.54e-7	6.380	10.05	9.878	
64.40	2.88e-6	0.6295	-0.00037	-0.00025	-0.00041	-0.00029	-0.00072	0.00023	-0.00071	0.00056	0.00159	-0.00029	64.40	33.79	31.98	41.86	42.71	51.74	43.85	36.33	27.57	0.6295	1.81e-6	0.00025	9.14e-8	0.00029	1.18e-7	0.00023	1.66e-7	0.00056	3.93e-7	0.00029	4.55e-7	6.379	10.05	9.879	
64.50	-8.65e-6	0.6143	-0.00037	-0.00026	-0.00042	-0.00028	-0.00072	0.00023	-0.00070	0.00055	0.00159	-0.00029	64.50	33.79	31.98	41.86	42.70	51.74	43.85	36.33	27.57	0.6143	5.31e-6	0.00026	9.50e-8	0.00028	1.17e-7	0.00023	1.62e-7	0.00055	3.80e-7	0.00029	4.66e-7	6.378	10.05	9.878	
64.60	-0.000030	0.6431	-0.00037	-0.00025	-0.00042	-0.00028	-0.00071	0.00021	-0.00071	0.00055	0.00159	-0.00029	64.60	33.79	31.98	41.85	42.71	51.74	43.85	36.32	27.57	0.6431	0.000019	0.00025	9.29e-8	0.00028	1.18e-7	0.00021	1.49e-7	0.00055	3.91e-7	0.00029	4.59e-7	6.381	10.05	9.878	
64.70	-0.000017	0.6631	-0.00037	-0.00026	-0.00042	-0.00029	-0.00070	0.00022	-0.00072	0.00055	0.00160	-0.00029	64.70	33.79	31.98	41.86	42.70	51.74	43.85	36.32	27.57	0.6631	0.000011	0.00026	9.57e-8	0.00029	1.21e-7	0.00022	1.51e-7	0.00055	3.97e-7	0.00029	4.60e-7	6.380	10.05	9.878	
64.80	-0.000016	0.5830	-0.00037	-0.00027	-0.00043	-0.00028	-0.00072	0.00022	-0.00071	0.00055	0.00158	-0.00028	64.80	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5830	9.24e-6	0.00027	9.89e-8	0.00028	1.20e-7	0.00022	1.58e-7	0.00055	3.96e-7	0.00028	4.41e-7	6.380	10.05	9.877	
64.90	-0.000016	0.5658	-0.00038	-0.00027	-0.00042	-0.00029	-0.00072	0.00021	-0.00071	0.00055	0.00159	-0.00028	64.90	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5658	8.97e-6	0.00027	1.01e-7	0.00029	1.23e-7	0.00021	1.55e-7	0.00055	3.96e-7	0.00028	4.37e-7	6.380	10.05	9.877	
65.00	-0.000017	0.5495	-0.00038	-0.00026	-0.00043	-0.00030	-0.00072	0.00022	-0.00072	0.00056	0.00159	-0.00030	65.00	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5495	9.50e-6	0.00026	9.87e-8	0.00030	1.28e-7	0.00022	1.56e-7	0.00056	4.08e-7	0.00030	4.71e-7	6.379	10.05	9.878	
65.10	-5.76e-6	0.5369	-0.00037	-0.00026	-0.00042	-0.00029	-0.00071	0.00022	-0.00071	0.00054	0.00158	-0.00030	65.10	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5369	3.09e-6	0.00026	9.72e-8	0.00029	1.23e-7	0.00022	1.54e-7	0.00054	3.82e-7	0.00030	4.70e-7	6.382	10.05	9.877	
65.20	-1.44e-6	0.5369	-0.00037	-0.00026	-0.00042	-0.00029	-0.00071	0.00023	-0.00071	0.00054	0.00159	-0.00029	65.20	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5369	7.74e-7	0.00026	9.88e-8	0.00029	1.19e-7	0.00023	1.65e-7	0.00054	3.83e-7	0.00029	4.54e-7	6.380	10.05	9.877	
65.30	-0.000013	0.5356	-0.00038	-0.00025	-0.00042	-0.00030	-0.00073	0.00022	-0.00070	0.00055	0.00160	-0.00031	65.30	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5356	6.95e-6	0.00025	9.58e-8	0.00030	1.26e-7	0.00022	1.61e-7	0.00055	3.82e-7	0.00031	4.94e-7	6.380	10.05	9.877	
65.40	-0.000012	0.5375	-0.00039	-0.00025	-0.00043	-0.00029	-0.00072	0.00023	-0.00070	0.00056	0.00159	-0.00031	65.40	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5375	6.20e-6	0.00025	9.81e-8	0.00029	1.22e-7	0.00023	1.64e-7	0.00056	3.93e-7	0.00031	4.96e-7	6.381	10.05	9.876	
65.50	-2.88e-6	0.5127	-0.00040	-0.00025	-0.00043	-0.00028	-0.00072	0.00022	-0.00070	0.00056	0.00160	-0.00031	65.50	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5127	1.48e-6	0.00025	9.80e-8	0.00028	1.19e-7	0.00022	1.60e-7	0.00056	3.96e-7	0.00031	4.90e-7	6.381	10.05	9.876	
65.60	-0.000012	0.5564	-0.00039	-0.00025	-0.00042	-0.00029	-0.00071	0.00023	-0.00070	0.00057	0.00160	-0.00030	65.60	33.79	31.98	41.85	42.70	51.74	43.84	36.32	27.57	0.5564	6.41e-6	0.00025	9.74e-8	0.00029	1.21e-7	0.00023	1.66e-7	0.00057	4.02e-7	0.00030	4.81e-7	6.380	10.05	9.874	
