Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
7.100	1.44e-6	0.00019	-0.00028	-0.00026	-0.00038	-0.00032	-0.00076	0.00024	-0.00073	0.00054	1.912	-0.2872	7.100	2.684	1.550	26.02	26.51	29.11	26.62	1.676	-1.654	0.00019	2.72e-10	0.00026	7.41e-8	0.00032	1.22e-7	0.00024	1.79e-7	0.00054	3.97e-7	0.2872	0.5492	24.84	23.93	24.47	
7.200	-4.32e-6	0.00017	-0.00029	-0.00027	-0.00037	-0.00032	-0.00075	0.00022	-0.00073	0.00054	1.912	-0.2872	7.200	2.683	1.550	26.02	26.51	29.11	26.62	1.676	-1.655	0.00017	7.16e-10	0.00027	7.81e-8	0.00032	1.19e-7	0.00022	1.63e-7	0.00054	3.91e-7	0.2872	0.5492	24.84	23.93	24.47	
7.300	-1.44e-6	0.00016	-0.00029	-0.00028	-0.00038	-0.00031	-0.00075	0.00023	-0.00072	0.00052	1.912	-0.2872	7.300	2.681	1.549	26.02	26.51	29.11	26.62	1.675	-1.655	0.00016	2.33e-10	0.00028	7.94e-8	0.00031	1.19e-7	0.00023	1.75e-7	0.00052	3.74e-7	0.2872	0.5493	24.84	23.93	24.47	
7.400	2.88e-6	0.00016	-0.00029	-0.00027	-0.00037	-0.00031	-0.00076	0.00023	-0.00070	0.00051	1.912	-0.2872	7.400	2.681	1.547	26.02	26.51	29.11	26.62	1.676	-1.654	0.00016	4.53e-10	0.00027	7.96e-8	0.00031	1.17e-7	0.00023	1.75e-7	0.00051	3.62e-7	0.2872	0.5493	24.84	23.93	24.47	
7.500	4.32e-6	0.00017	-0.00027	-0.00026	-0.00037	-0.00031	-0.00076	0.00023	-0.00070	0.00052	1.912	-0.2872	7.500	2.679	1.547	26.02	26.51	29.11	26.62	1.675	-1.654	0.00017	7.41e-10	0.00026	6.95e-8	0.00031	1.15e-7	0.00023	1.76e-7	0.00052	3.65e-7	0.2872	0.5493	24.84	23.94	24.47	
7.600	7.21e-6	0.00017	-0.00026	-0.00026	-0.00037	-0.00031	-0.00076	0.00024	-0.00071	0.00051	1.912	-0.2872	7.600	2.677	1.547	26.02	26.51	29.11	26.62	1.674	-1.654	0.00017	1.23e-9	0.00026	6.62e-8	0.00031	1.17e-7	0.00024	1.79e-7	0.00051	3.65e-7	0.2872	0.5493	24.84	23.94	24.47	
7.700	5.76e-6	0.00018	-0.00027	-0.00026	-0.00037	-0.00032	-0.00076	0.00022	-0.00072	0.00051	1.912	-0.2872	7.700	2.676	1.545	26.02	26.51	29.11	26.62	1.674	-1.654	0.00018	1.06e-9	0.00026	6.80e-8	0.00032	1.19e-7	0.00022	1.69e-7	0.00051	3.68e-7	0.2872	0.5493	24.84	23.94	24.47	
7.800	0.000010	0.00020	-0.00026	-0.00027	-0.00038	-0.00032	-0.00076	0.00023	-0.00074	0.00050	1.912	-0.2872	7.800	2.676	1.545	26.02	26.51	29.11	26.62	1.673	-1.653	0.00020	1.99e-9	0.00027	6.84e-8	0.00032	1.20e-7	0.00023	1.75e-7	0.00050	3.73e-7	0.2872	0.5492	24.84	23.94	24.47	
7.900	5.76e-6	0.00019	-0.00026	-0.00027	-0.00038	-0.00032	-0.00075	0.00023	-0.00073	0.00051	1.912	-0.2872	7.900	2.675	1.544	26.02	26.51	29.11	26.62	1.673	-1.654	0.00019	1.08e-9	0.00027	6.88e-8	0.00032	1.21e-7	0.00023	1.75e-7	0.00051	3.71e-7	0.2872	0.5492	24.84	23.94	24.47	
8.000	0.000010	0.00019	-0.00025	-0.00027	-0.00038	-0.00032	-0.00074	0.00022	-0.00074	0.00051	1.912	-0.2872	8.000	2.674	1.544	26.02	26.51	29.11	26.62	1.672	-1.655	0.00019	1.89e-9	0.00027	6.72e-8	0.00032	1.21e-7	0.00022	1.67e-7	0.00051	3.74e-7	0.2872	0.5492	24.84	23.94	24.47	
8.100	0.000016	0.00019	-0.00024	-0.00027	-0.00038	-0.00031	-0.00075	0.00022	-0.00074	0.00050	1.912	-0.2872	8.100	2.673	1.544	26.02	26.51	29.11	26.62	1.671	-1.654	0.00019	3.06e-9	0.00027	6.38e-8	0.00031	1.19e-7	0.00022	1.64e-7	0.00050	3.69e-7	0.2872	0.5493	24.84	23.94	24.47	
8.200	0.000012	0.00019	-0.00025	-0.00027	-0.00038	-0.00032	-0.00075	0.00022	-0.00074	0.00050	1.912	-0.2872	8.200	2.671	1.542	26.02	26.51	29.11	26.62	1.673	-1.654	0.00019	2.18e-9	0.00027	6.75e-8	0.00032	1.22e-7	0.00022	1.65e-7	0.00050	3.69e-7	0.2872	0.5493	24.84	23.95	24.47	
8.300	0.000020	0.00018	-0.00025	-0.00027	-0.00039	-0.00032	-0.00074	0.00022	-0.00073	0.00051	1.912	-0.2872	8.300	2.671	1.542	26.02	26.51	29.11	26.62	1.672	-1.654	0.00018	3.63e-9	0.00027	6.91e-8	0.00032	1.24e-7	0.00022	1.63e-7	0.00051	3.69e-7	0.2872	0.5493	24.84	23.95	24.47	
8.400	0.000014	0.00017	-0.00024	-0.00028	-0.00039	-0.00032	-0.00075	0.00021	-0.00074	0.00051	1.912	-0.2872	8.400	2.671	1.540	26.02	26.51	29.11	26.62	1.671	-1.653	0.00017	2.45e-9	0.00028	6.66e-8	0.00032	1.22e-7	0.00021	1.61e-7	0.00051	3.74e-7	0.2872	0.5493	24.84	23.95	24.48	
8.500	0.000014	0.00018	-0.00026	-0.00028	-0.00038	-0.00032	-0.00075	0.00022	-0.00074	0.00051	1.912	-0.2872	8.500	2.668	1.540	26.01	26.51	29.11	26.62	1.671	-1.653	0.00018	2.55e-9	0.00028	7.22e-8	0.00032	1.24e-7	0.00022	1.64e-7	0.00051	3.76e-7	0.2872	0.5492	24.84	23.95	24.47	
8.600	0.000010	0.00018	-0.00027	-0.00026	-0.00038	-0.00031	-0.00073	0.00022	-0.00072	0.00051	1.912	-0.2872	8.600	2.668	1.540	26.01	26.51	29.11	26.62	1.670	-1.653	0.00018	1.79e-9	0.00026	6.88e-8	0.00031	1.19e-7	0.00022	1.59e-7	0.00051	3.69e-7	0.2872	0.5492	24.84	23.95	24.47	
8.700	8.65e-6	0.00020	-0.00026	-0.00026	-0.00039	-0.00031	-0.00073	0.00022	-0.00073	0.00051	1.912	-0.2872	8.700	2.666	1.540	26.01	26.51	29.11	26.62	1.669	-1.653	0.00020	1.72e-9	0.00026	6.92e-8	0.00031	1.22e-7	0.00022	1.61e-7	0.00051	3.74e-7	0.2872	0.5493	24.84	23.95	24.47	
8.800	0.000010	0.00022	-0.00024	-0.00027	-0.00038	-0.00031	-0.00074	0.00023	-0.00073	0.00050	1.912	-0.2873	8.800	2.666	1.539	26.01	26.51	29.11	26.62	1.670	-1.653	0.00022	2.27e-9	0.00027	6.57e-8	0.00031	1.19e-7	0.00023	1.68e-7	0.00050	3.69e-7	0.2873	0.5494	24.84	23.95	24.48	
8.900	8.65e-6	0.00023	-0.00024	-0.00026	-0.00039	-0.00031	-0.00073	0.00021	-0.00073	0.00050	1.912	-0.2873	8.900	2.664	1.539	26.01	26.51	29.11	26.62	1.668	-1.653	0.00023	1.96e-9	0.00026	6.28e-8	0.00031	1.24e-7	0.00021	1.54e-7	0.00050	3.68e-7	0.2873	0.5494	24.84	23.95	24.47	
9.000	1.44e-6	0.00022	-0.00024	-0.00023	-0.00039	-0.00033	-0.00073	0.00021	-0.00075	0.00051	1.912	-0.2873	9.000	2.663	1.538	26.01	26.51	29.11	26.62	1.669	-1.652	0.00022	3.12e-10	0.00023	5.51e-8	0.00033	1.28e-7	0.00021	1.51e-7	0.00051	3.77e-7	0.2873	0.5494	24.84	23.95	24.47	
9.100	0.000012	0.00022	-0.00024	-0.00021	-0.00039	-0.00032	-0.00074	0.00021	-0.00075	0.00051	1.912	-0.2872	9.100	2.662	1.538	26.01	26.51	29.11	26.62	1.668	-1.652	0.00022	2.53e-9	0.00021	5.16e-8	0.00032	1.24e-7	0.00021	1.57e-7	0.00051	3.81e-7	0.2872	0.5493	24.85	23.96	24.47	
9.200	0.000016	0.00022	-0.00024	-0.00022	-0.00040	-0.00031	-0.00073	0.00022	-0.00074	0.00052	1.912	-0.2872	9.200	2.662	1.537	26.01	26.51	29.11	26.62	1.667	-1.652	0.00022	3.54e-9	0.00022	5.30e-8	0.00031	1.26e-7	0.00022	1.63e-7	0.00052	3.84e-7	0.2872	0.5492	24.85	23.96	24.47	
9.300	0.000022	0.00021	-0.00027	-0.00021	-0.00040	-0.00032	-0.00074	0.00023	-0.00073	0.00051	1.912	-0.2872	9.300	2.661	1.537	26.01	26.51	29.11	26.62	1.667	-1.652	0.00021	4.58e-9	0.00021	5.80e-8	0.00032	1.26e-7	0.00023	1.71e-7	0.00051	3.77e-7	0.2872	0.5493	24.85	23.96	24.47	
9.400	0.000019	0.00022	-0.00029	-0.00022	-0.00040	-0.00033	-0.00073	0.00022	-0.00072	0.00051	1.912	-0.2872	9.400	2.659	1.536	26.01	26.51	29.11	26.62	1.667	-1.651	0.00022	4.16e-9	0.00022	6.35e-8	0.00033	1.29e-7	0.00022	1.61e-7	0.00051	3.72e-7	0.2872	0.5493	24.85	23.96	24.48	
9.500	2.88e-6	0.00022	-0.00029	-0.00022	-0.00041	-0.00033	-0.00074	0.00022	-0.00070	0.00051	1.912	-0.2873	9.500	2.657	1.536	26.01	26.51	29.11	26.62	1.666	-1.651	0.00022	6.23e-10	0.00022	6.23e-8	0.00033	1.35e-7	0.00022	1.61e-7	0.00051	3.58e-7	0.2873	0.5493	24.85	23.96	24.47	
9.600	4.32e-6	0.00022	-0.00029	-0.00022	-0.00041	-0.00032	-0.00073	0.00023	-0.00072	0.00051	1.912	-0.2872	9.600	2.657	1.537	26.01	26.51	29.11	26.62	1.666	-1.651	0.00022	9.66e-10	0.00022	6.21e-8	0.00032	1.32e-7	0.00023	1.67e-7	0.00051	3.70e-7	0.2872	0.5493	24.85	23.96	24.47	
9.700	1.44e-6	0.00022	-0.00028	-0.00022	-0.00041	-0.00033	-0.00073	0.00022	-0.00072	0.00051	1.912	-0.2872	9.700	2.655	1.535	26.01	26.51	29.10	26.62	1.665	-1.651	0.00022	3.22e-10	0.00022	5.95e-8	0.00033	1.34e-7	0.00022	1.64e-7	0.00051	3.69e-7	0.2872	0.5492	24.85	23.96	24.47	
9.800	-2.88e-6	0.00022	-0.00028	-0.00021	-0.00041	-0.00033	-0.00074	0.00022	-0.00071	0.00051	1.912	-0.2873	9.800	2.655	1.535	26.01	26.51	29.10	26.62	1.665	-1.650	0.00022	6.48e-10	0.00021	5.93e-8	0.00033	1.35e-7	0.00022	1.65e-7	0.00051	3.59e-7	0.2873	0.5493	24.85	23.96	24.47	
9.900	4.32e-6	0.00022	-0.00028	-0.00021	-0.00041	-0.00032	-0.00073	0.00021	-0.00071	0.00052	1.912	-0.2872	9.900	2.654	1.536	26.01	26.51	29.10	26.62	1.663	-1.652	0.00022	9.66e-10	0.00021	5.89e-8	0.00032	1.31e-7	0.00021	1.53e-7	0.00052	3.69e-7	0.2872	0.5492	24.85	23.96	24.47	
10.00	0.000016	0.00021	-0.00029	-0.00022	-0.00040	-0.00032	-0.00073	0.00022	-0.00071	0.00051	1.912	-0.2872	10.00	2.653	1.535	26.01	26.51	29.10	26.62	1.664	-1.651	0.00021	3.29e-9	0.00022	6.21e-8	0.00032	1.27e-7	0.00022	1.61e-7	0.00051	3.63e-7	0.2872	0.5492	24.85	23.96	24.47	
10.10	0.000020	0.00021	-0.00027	-0.00023	-0.00039	-0.00032	-0.00073	0.00022	-0.00070	0.00051	1.912	-0.2872	10.10	2.651	1.535	26.01	26.51	29.10	26.62	1.663	-1.651	0.00021	4.19e-9	0.00023	6.39e-8	0.00032	1.27e-7	0.00022	1.58e-7	0.00051	3.58e-7	0.2872	0.5492	24.85	23.97	24.47	
10.20	0.000019	0.00021	-0.00028	-0.00023	-0.00040	-0.00033	-0.00073	0.00022	-0.00071	0.00051	1.912	-0.2872	10.20	2.650	1.533	26.01	26.51	29.10	26.62	1.663	-1.651	0.00021	3.86e-9	0.00023	6.44e-8	0.00033	1.29e-7	0.00022	1.60e-7	0.00051	3.64e-7	0.2872	0.5492	24.85	23.97	24.47	
10.30	0.000017	0.00021	-0.00028	-0.00022	-0.00040	-0.00032	-0.00075	0.00023	-0.00073	0.00051	1.912	-0.2872	10.30	2.649	1.533	26.01	26.51	29.10	26.62	1.663	-1.649	0.00021	3.69e-9	0.00022	6.01e-8	0.00032	1.28e-7	0.00023	1.73e-7	0.00051	3.73e-7	0.2872	0.5492	24.85	23.97	24.47	
10.40	0.000014	0.00021	-0.00028	-0.00022	-0.00040	-0.00033	-0.00074	0.00024	-0.00073	0.00052	1.912	-0.2872	10.40	2.649	1.533	26.01	26.51	29.10	26.62	1.662	-1.650	0.00021	3.07e-9	0.00022	5.95e-8	0.00033	1.30e-7	0.00024	1.77e-7	0.00052	3.78e-7	0.2872	0.5492	24.85	23.97	24.47	
10.50	8.65e-6	0.00021	-0.00028	-0.00022	-0.00040	-0.00033	-0.00072	0.00022	-0.00072	0.00052	1.912	-0.2872	10.50	2.648	1.533	26.01	26.51	29.10	26.62	1.662	-1.650	0.00021	1.86e-9	0.00022	6.12e-8	0.00033	1.35e-7	0.00022	1.62e-7	0.00052	3.73e-7	0.2872	0.5492	24.85	23.97	24.47	
10.60	0.000014	0.00021	-0.00027	-0.00023	-0.00041	-0.00033	-0.00071	0.00022	-0.00073	0.00052	1.912	-0.2872	10.60	2.647	1.532	26.00	26.51	29.10	26.62	1.661	-1.650	0.00021	2.99e-9	0.00023	6.31e-8	0.00033	1.35e-7	0.00022	1.55e-7	0.00052	3.82e-7	0.2872	0.5492	24.85	23.97	24.47	
10.70	0.000010	0.00021	-0.00028	-0.00023	-0.00040	-0.00032	-0.00072	0.00023	-0.00075	0.00052	1.912	-0.2872	10.70	2.647	1.532	26.00	26.51	29.10	26.62	1.661	-1.650	0.00021	2.15e-9	0.00023	6.49e-8	0.00032	1.31e-7	0.00023	1.64e-7	0.00052	3.91e-7	0.2872	0.5491	24.85	23.97	24.47	
10.80	0.000020	0.00021	-0.00029	-0.00022	-0.00040	-0.00033	-0.00072	0.00023	-0.00075	0.00052	1.912	-0.2872	10.80	2.645	1.531	26.00	26.51	29.10	26.62	1.661	-1.650	0.00021	4.19e-9	0.00022	6.54e-8	0.00033	1.33e-7	0.00023	1.65e-7	0.00052	3.87e-7	0.2872	0.5491	24.85	23.97	24.47	
10.90	0.000019	0.00022	-0.00029	-0.00023	-0.00040	-0.00033	-0.00074	0.00022	-0.00074	0.00052	1.912	-0.2872	10.90	2.644	1.531	26.00	26.51	29.10	26.62	1.660	-1.650	0.00022	4.13e-9	0.00023	6.74e-8	0.00033	1.32e-7	0.00022	1.66e-7	0.00052	3.84e-7	0.2872	0.5492	24.85	23.97	24.47	
11.00	0.000020	0.00022	-0.00029	-0.00023	-0.00040	-0.00033	-0.00076	0.00022	-0.00074	0.00052	1.912	-0.2872	11.00	2.643	1.531	26.00	26.51	29.10	26.62	1.661	-1.650	0.00022	4.51e-9	0.00023	6.71e-8	0.00033	1.34e-7	0.00022	1.65e-7	0.00052	3.85e-7	0.2872	0.5492	24.85	23.98	24.47	
11.10	0.000024	0.00022	-0.00028	-0.00023	-0.00040	-0.00031	-0.00076	0.00023	-0.00074	0.00052	1.912	-0.2872	11.10	2.642	1.531	26.00	26.51	29.10	26.62	1.660	-1.650	0.00022	5.40e-9	0.00023	6.51e-8	0.00031	1.25e-7	0.00023	1.71e-7	0.00052	3.83e-7	0.2872	0.5492	24.85	23.98	24.47	
11.20	0.000020	0.00022	-0.00028	-0.00023	-0.00038	-0.00030	-0.00075	0.00023	-0.00075	0.00051	1.912	-0.2872	11.20	2.641	1.530	26.00	26.51	29.10	26.62	1.659	-1.650	0.00022	4.39e-9	0.00023	6.27e-8	0.00030	1.17e-7	0.00023	1.70e-7	0.00051	3.84e-7	0.2872	0.5491	24.85	23.98	24.47	
11.30	0.000017	0.00021	-0.00026	-0.00024	-0.00039	-0.00030	-0.00076	0.00022	-0.00074	0.00051	1.912	-0.2872	11.30	2.640	1.529	26.00	26.51	29.10	26.62	1.659	-1.650	0.00021	3.69e-9	0.00024	6.10e-8	0.00030	1.18e-7	0.00022	1.68e-7	0.00051	3.81e-7	0.2872	0.5491	24.85	23.98	24.47	
11.40	0.000014	0.00021	-0.00026	-0.00026	-0.00038	-0.00033	-0.00076	0.00022	-0.00075	0.00052	1.912	-0.2872	11.40	2.638	1.528	26.00	26.51	29.10	26.62	1.659	-1.650	0.00021	3.05e-9	0.00026	6.73e-8	0.00033	1.23e-7	0.00022	1.71e-7	0.00052	3.88e-7	0.2872	0.5491	24.85	23.98	24.47	
11.50	0.000013	0.00021	-0.00027	-0.00027	-0.00038	-0.00033	-0.00076	0.00023	-0.00074	0.00052	1.912	-0.2872	11.50	2.638	1.528	26.00	26.51	29.10	26.62	1.659	-1.649	0.00021	2.77e-9	0.00027	7.30e-8	0.00033	1.25e-7	0.00023	1.74e-7	0.00052	3.87e-7	0.2872	0.5491	24.85	23.98	24.47	
11.60	5.76e-6	0.00022	-0.00029	-0.00026	-0.00038	-0.00031	-0.00073	0.00024	-0.00073	0.00052	1.912	-0.2872	11.60	2.638	1.528	26.00	26.51	29.10	26.62	1.658	-1.649	0.00022	1.29e-9	0.00026	7.56e-8	0.00031	1.18e-7	0.00024	1.78e-7	0.00052	3.85e-7	0.2872	0.5491	24.85	23.98	24.47	
11.70	8.65e-6	0.00022	-0.00028	-0.00026	-0.00039	-0.00031	-0.00072	0.00023	-0.00073	0.00052	1.912	-0.2872	11.70	2.636	1.527	26.00	26.51	29.10	26.62	1.658	-1.649	0.00022	1.94e-9	0.00026	7.37e-8	0.00031	1.18e-7	0.00023	1.68e-7	0.00052	3.79e-7	0.2872	0.5491	24.85	23.98	24.47	
11.80	0.000020	0.00023	-0.00029	-0.00026	-0.00039	-0.00029	-0.00072	0.00022	-0.00072	0.00051	1.912	-0.2872	11.80	2.635	1.526	26.00	26.51	29.10	26.62	1.658	-1.648	0.00023	4.62e-9	0.00026	7.59e-8	0.00029	1.14e-7	0.00022	1.61e-7	0.00051	3.70e-7	0.2872	0.5491	24.85	23.98	24.47	
11.90	0.000024	0.00023	-0.00029	-0.00026	-0.00038	-0.00030	-0.00071	0.00023	-0.00072	0.00050	1.912	-0.2872	11.90	2.635	1.526	26.00	26.51	29.10	26.62	1.657	-1.648	0.00023	5.61e-9	0.00026	7.60e-8	0.00030	1.14e-7	0.00023	1.62e-7	0.00050	3.64e-7	0.2872	0.5491	24.85	23.99	24.47	
12.00	0.000024	0.00021	-0.00027	-0.00027	-0.00037	-0.00030	-0.00071	0.00021	-0.00071	0.00050	1.912	-0.2872	12.00	2.633	1.526	26.00	26.51	29.10	26.62	1.658	-1.648	0.00021	5.05e-9	0.00027	7.30e-8	0.00030	1.13e-7	0.00021	1.52e-7	0.00050	3.56e-7	0.2872	0.5491	24.85	23.99	24.47	
12.10	0.000024	0.00020	-0.00028	-0.00028	-0.00037	-0.00031	-0.00073	0.00023	-0.00072	0.00050	1.912	-0.2872	12.10	2.633	1.525	26.00	26.51	29.10	26.62	1.656	-1.648	0.00020	4.80e-9	0.00028	7.74e-8	0.00031	1.14e-7	0.00023	1.66e-7	0.00050	3.61e-7	0.2872	0.5491	24.85	23.99	24.47	
12.20	0.000024	0.00020	-0.00029	-0.00027	-0.00037	-0.00031	-0.00075	0.00022	-0.00072	0.00050	1.912	-0.2872	12.20	2.632	1.524	26.00	26.51	29.10	26.62	1.657	-1.647	0.00020	4.87e-9	0.00027	7.81e-8	0.00031	1.14e-7	0.00022	1.69e-7	0.00050	3.60e-7	0.2872	0.5491	24.85	23.99	24.47	
12.30	0.000029	0.00020	-0.00029	-0.00026	-0.00037	-0.00032	-0.00075	0.00024	-0.00071	0.00049	1.912	-0.2872	12.30	2.632	1.524	26.00	26.51	29.10	26.62	1.657	-1.647	0.00020	5.65e-9	0.00026	7.59e-8	0.00032	1.18e-7	0.00024	1.78e-7	0.00049	3.48e-7	0.2872	0.5491	24.85	23.99	24.47	
12.40	0.000030	0.00020	-0.00029	-0.00026	-0.00038	-0.00031	-0.00074	0.00023	-0.00074	0.00050	1.912	-0.2872	12.40	2.631	1.524	26.00	26.51	29.10	26.62	1.656	-1.646	0.00020	5.97e-9	0.00026	7.47e-8	0.00031	1.16e-7	0.00023	1.70e-7	0.00050	3.69e-7	0.2872	0.5491	24.85	23.99	24.47	
12.50	0.000022	0.00020	-0.00030	-0.00026	-0.00037	-0.00031	-0.00073	0.00022	-0.00075	0.00050	1.912	-0.2872	12.50	2.629	1.524	26.00	26.51	29.10	26.62	1.656	-1.647	0.00020	4.24e-9	0.00026	7.75e-8	0.00031	1.13e-7	0.00022	1.64e-7	0.00050	3.74e-7	0.2872	0.5491	24.85	23.99	24.47	
12.60	0.000020	0.00020	-0.00029	-0.00026	-0.00037	-0.00031	-0.00074	0.00022	-0.00073	0.00051	1.912	-0.2872	12.60	2.629	1.523	26.00	26.51	29.10	26.62	1.656	-1.646	0.00020	4.04e-9	0.00026	7.43e-8	0.00031	1.16e-7	0.00022	1.61e-7	0.00051	3.69e-7	0.2872	0.5491	24.85	23.99	24.47	
12.70	0.000022	0.00019	-0.00028	-0.00025	-0.00038	-0.00031	-0.00075	0.00022	-0.00072	0.00051	1.912	-0.2872	12.70	2.628	1.521	26.00	26.51	29.10	26.62	1.656	-1.645	0.00019	4.17e-9	0.00025	6.98e-8	0.00031	1.17e-7	0.00022	1.65e-7	0.00051	3.67e-7	0.2872	0.5491	24.85	23.99	24.47	
12.80	0.000010	0.00019	-0.00027	-0.00026	-0.00038	-0.00031	-0.00073	0.00022	-0.00072	0.00051	1.912	-0.2872	12.80	2.625	1.521	26.00	26.51	29.10	26.62	1.656	-1.646	0.00019	1.88e-9	0.00026	7.03e-8	0.00031	1.17e-7	0.00022	1.61e-7	0.00051	3.63e-7	0.2872	0.5491	24.85	24.00	24.47	
12.90	0.000020	0.00019	-0.00028	-0.00026	-0.00038	-0.00031	-0.00072	0.00021	-0.00072	0.00051	1.912	-0.2872	12.90	2.626	1.520	26.00	26.51	29.10	26.62	1.654	-1.646	0.00019	3.75e-9	0.00026	7.32e-8	0.00031	1.20e-7	0.00021	1.54e-7	0.00051	3.69e-7	0.2872	0.5491	24.86	23.99	24.47	
13.00	0.000010	0.00019	-0.00029	-0.00026	-0.00038	-0.00032	-0.00073	0.00021	-0.00073	0.00052	1.912	-0.2872	13.00	2.625	1.521	26.00	26.51	29.10	26.62	1.655	-1.646	0.00019	1.88e-9	0.00026	7.46e-8	0.00032	1.23e-7	0.00021	1.51e-7	0.00052	3.80e-7	0.2872	0.5491	24.85	24.00	24.47	
13.10	0.000019	0.00018	-0.00030	-0.00025	-0.00040	-0.00032	-0.00072	0.00020	-0.00073	0.00052	1.912	-0.2872	13.10	2.624	1.520	25.99	26.51	29.10	26.62	1.655	-1.645	0.00018	3.43e-9	0.00025	7.57e-8	0.00032	1.27e-7	0.00020	1.47e-7	0.00052	3.81e-7	0.2872	0.5491	24.85	24.00	24.47	
13.20	0.000017	0.00018	-0.00030	-0.00025	-0.00040	-0.00032	-0.00073	0.00022	-0.00072	0.00052	1.912	-0.2872	13.20	2.624	1.518	25.99	26.51	29.10	26.62	1.654	-1.645	0.00018	3.19e-9	0.00025	7.59e-8	0.00032	1.28e-7	0.00022	1.60e-7	0.00052	3.77e-7	0.2872	0.5491	24.86	24.00	24.48	
13.30	0.000019	0.00019	-0.00030	-0.00026	-0.00040	-0.00032	-0.00074	0.00021	-0.00073	0.00052	1.912	-0.2872	13.30	2.624	1.518	25.99	26.51	29.09	26.62	1.653	-1.645	0.00019	3.56e-9	0.00026	7.76e-8	0.00032	1.28e-7	0.00021	1.59e-7	0.00052	3.83e-7	0.2872	0.5491	24.86	24.00	24.48	
13.40	0.000022	0.00020	-0.00029	-0.00026	-0.00041	-0.00032	-0.00073	0.00022	-0.00073	0.00052	1.912	-0.2872	13.40	2.623	1.517	25.99	26.51	29.10	26.62	1.654	-1.644	0.00020	4.33e-9	0.00026	7.43e-8	0.00032	1.29e-7	0.00022	1.59e-7	0.00052	3.78e-7	0.2872	0.5491	24.86	24.00	24.48	
13.50	0.000023	0.00020	-0.00029	-0.00024	-0.00040	-0.00033	-0.00072	0.00022	-0.00074	0.00052	1.912	-0.2872	13.50	2.620	1.515	25.99	26.51	29.09	26.62	1.654	-1.645	0.00020	4.55e-9	0.00024	6.74e-8	0.00033	1.33e-7	0.00022	1.63e-7	0.00052	3.86e-7	0.2872	0.5491	24.85	24.00	24.48	
13.60	0.000013	0.00018	-0.00030	-0.00025	-0.00041	-0.00033	-0.00074	0.00022	-0.00075	0.00053	1.912	-0.2872	13.60	2.620	1.515	25.99	26.51	29.09	26.62	1.654	-1.645	0.00018	2.36e-9	0.00025	7.32e-8	0.00033	1.35e-7	0.00022	1.62e-7	0.00053	3.96e-7	0.2872	0.5491	24.85	24.00	24.48	
13.70	5.76e-6	0.00018	-0.00029	-0.00026	-0.00040	-0.00032	-0.00074	0.00023	-0.00074	0.00052	1.912	-0.2872	13.70	2.620	1.515	25.99	26.51	29.09	26.62	1.654	-1.645	0.00018	1.05e-9	0.00026	7.72e-8	0.00032	1.27e-7	0.00023	1.72e-7	0.00052	3.84e-7	0.2872	0.5491	24.85	24.00	24.48	
13.80	4.32e-6	0.00018	-0.00030	-0.00026	-0.00041	-0.00031	-0.00073	0.00022	-0.00072	0.00051	1.912	-0.2872	13.80	2.620	1.513	25.99	26.51	29.09	26.62	1.653	-1.644	0.00018	7.91e-10	0.00026	7.62e-8	0.00031	1.25e-7	0.00022	1.60e-7	0.00051	3.69e-7	0.2872	0.5490	24.85	24.00	24.48	
13.90	8.65e-6	0.00019	-0.00029	-0.00025	-0.00041	-0.00030	-0.00073	0.00021	-0.00072	0.00051	1.912	-0.2872	13.90	2.618	1.512	25.99	26.51	29.09	26.62	1.654	-1.644	0.00019	1.61e-9	0.00025	7.24e-8	0.00030	1.22e-7	0.00021	1.54e-7	0.00051	3.71e-7	0.2872	0.5490	24.85	24.00	24.48	
14.00	0.000016	0.00018	-0.00028	-0.00026	-0.00040	-0.00030	-0.00073	0.00023	-0.00071	0.00052	1.912	-0.2872	14.00	2.618	1.512	25.99	26.51	29.09	26.62	1.652	-1.644	0.00018	2.88e-9	0.00026	7.33e-8	0.00030	1.19e-7	0.00023	1.69e-7	0.00052	3.68e-7	0.2872	0.5490	24.86	24.00	24.48	
14.10	0.000022	0.00018	-0.00029	-0.00026	-0.00040	-0.00030	-0.00073	0.00024	-0.00071	0.00052	1.912	-0.2872	14.10	2.618	1.511	25.99	26.51	29.09	26.62	1.652	-1.644	0.00018	3.96e-9	0.00026	7.54e-8	0.00030	1.20e-7	0.00024	1.74e-7	0.00052	3.66e-7	0.2872	0.5490	24.85	24.00	24.48	
