Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
112.60	0.000017	0.00038	-0.00031	-0.00021	-0.00042	-0.00026	-0.00073	0.00018	-0.00058	0.00053	0.00164	-0.00021	112.60	4.703	5.010	45.65	49.31	51.29	48.05	3.588	2.211	0.00038	6.55e-9	0.00021	6.58e-8	0.00026	1.11e-7	0.00018	1.31e-7	0.00053	3.11e-7	0.00021	3.39e-7	45.72	43.35	40.64	
112.70	0.000017	0.00036	-0.00030	-0.00022	-0.00043	-0.00027	-0.00073	0.00019	-0.00059	0.00053	0.00164	-0.00019	112.70	4.704	5.011	45.65	49.31	51.29	48.05	3.589	2.212	0.00036	6.26e-9	0.00022	6.54e-8	0.00027	1.14e-7	0.00019	1.38e-7	0.00053	3.14e-7	0.00019	3.19e-7	45.72	43.34	40.64	
112.80	0.000014	0.00037	-0.00030	-0.00020	-0.00043	-0.00025	-0.00071	0.00019	-0.00059	0.00053	0.00165	-0.00020	112.80	4.703	5.012	45.65	49.31	51.29	48.05	3.589	2.213	0.00037	5.34e-9	0.00020	6.06e-8	0.00025	1.08e-7	0.00019	1.36e-7	0.00053	3.12e-7	0.00020	3.34e-7	45.72	43.34	40.64	
112.90	0.000020	0.00039	-0.00029	-0.00020	-0.00043	-0.00026	-0.00071	0.00019	-0.00060	0.00053	0.00166	-0.00023	112.90	4.704	5.011	45.65	49.31	51.29	48.05	3.588	2.212	0.00039	7.82e-9	0.00020	5.86e-8	0.00026	1.12e-7	0.00019	1.36e-7	0.00053	3.16e-7	0.00023	3.87e-7	45.72	43.34	40.64	
113.00	0.000016	0.00039	-0.00030	-0.00020	-0.00042	-0.00027	-0.00072	0.00020	-0.00060	0.00053	0.00166	-0.00024	113.00	4.704	5.012	45.65	49.31	51.29	48.04	3.589	2.212	0.00039	6.17e-9	0.00020	5.93e-8	0.00027	1.14e-7	0.00020	1.43e-7	0.00053	3.19e-7	0.00024	3.93e-7	45.72	43.34	40.64	
113.10	0.000032	0.00037	-0.00031	-0.00019	-0.00042	-0.00027	-0.00072	0.00018	-0.00061	0.00054	0.00168	-0.00022	113.10	4.704	5.013	45.65	49.31	51.29	48.04	3.588	2.212	0.00037	1.17e-8	0.00019	5.86e-8	0.00027	1.14e-7	0.00018	1.30e-7	0.00054	3.25e-7	0.00022	3.65e-7	45.72	43.34	40.64	
113.20	0.000037	0.00037	-0.00030	-0.00020	-0.00042	-0.00027	-0.00071	0.00017	-0.00061	0.00054	0.00167	-0.00022	113.20	4.705	5.013	45.65	49.31	51.29	48.04	3.590	2.212	0.00037	1.40e-8	0.00020	5.98e-8	0.00027	1.15e-7	0.00017	1.22e-7	0.00054	3.26e-7	0.00022	3.64e-7	45.72	43.34	40.64	
113.30	0.000039	0.00038	-0.00030	-0.00019	-0.00043	-0.00027	-0.00071	0.00018	-0.00061	0.00053	0.00166	-0.00023	113.30	4.705	5.014	45.65	49.31	51.29	48.04	3.590	2.212	0.00038	1.50e-8	0.00019	5.80e-8	0.00027	1.15e-7	0.00018	1.28e-7	0.00053	3.23e-7	0.00023	3.75e-7	45.71	43.34	40.64	
113.40	0.000042	0.00039	-0.00030	-0.00019	-0.00043	-0.00026	-0.00071	0.00018	-0.00061	0.00053	0.00166	-0.00023	113.40	4.705	5.014	45.65	49.31	51.29	48.04	3.592	2.213	0.00039	1.62e-8	0.00019	5.56e-8	0.00026	1.12e-7	0.00018	1.31e-7	0.00053	3.23e-7	0.00023	3.77e-7	45.71	43.34	40.64	
113.50	0.000036	0.00037	-0.00030	-0.00017	-0.00042	-0.00027	-0.00071	0.00019	-0.00062	0.00053	0.00167	-0.00021	113.50	4.707	5.013	45.65	49.30	51.29	48.04	3.592	2.212	0.00037	1.35e-8	0.00017	5.07e-8	0.00027	1.12e-7	0.00019	1.34e-7	0.00053	3.29e-7	0.00021	3.59e-7	45.71	43.34	40.64	
113.60	0.000042	0.00037	-0.00030	-0.00018	-0.00042	-0.00027	-0.00070	0.00019	-0.00062	0.00052	0.00165	-0.00022	113.60	4.707	5.015	45.65	49.30	51.29	48.04	3.592	2.212	0.00037	1.56e-8	0.00018	5.30e-8	0.00027	1.14e-7	0.00019	1.29e-7	0.00052	3.23e-7	0.00022	3.59e-7	45.71	43.33	40.63	
113.70	0.000040	0.00037	-0.00030	-0.00017	-0.00044	-0.00027	-0.00070	0.00018	-0.00062	0.00053	0.00166	-0.00023	113.70	4.707	5.015	45.65	49.30	51.29	48.04	3.593	2.213	0.00037	1.51e-8	0.00017	5.23e-8	0.00027	1.18e-7	0.00018	1.29e-7	0.00053	3.24e-7	0.00023	3.76e-7	45.71	43.33	40.63	
113.80	0.000032	0.00036	-0.00030	-0.00017	-0.00044	-0.00025	-0.00071	0.00017	-0.00062	0.00054	0.00166	-0.00022	113.80	4.707	5.015	45.65	49.30	51.29	48.04	3.593	2.213	0.00036	1.16e-8	0.00017	5.07e-8	0.00025	1.10e-7	0.00017	1.20e-7	0.00054	3.30e-7	0.00022	3.67e-7	45.71	43.33	40.63	
113.90	0.000033	0.00037	-0.00030	-0.00017	-0.00043	-0.00025	-0.00072	0.00016	-0.00063	0.00054	0.00166	-0.00021	113.90	4.708	5.015	45.65	49.30	51.29	48.04	3.594	2.213	0.00037	1.24e-8	0.00017	5.12e-8	0.00025	1.09e-7	0.00016	1.16e-7	0.00054	3.41e-7	0.00021	3.48e-7	45.71	43.33	40.63	
114.00	0.000037	0.00037	-0.00029	-0.00017	-0.00042	-0.00026	-0.00072	0.00017	-0.00064	0.00054	0.00167	-0.00021	114.00	4.707	5.015	45.65	49.30	51.29	48.04	3.594	2.213	0.00037	1.40e-8	0.00017	4.98e-8	0.00026	1.11e-7	0.00017	1.21e-7	0.00054	3.41e-7	0.00021	3.46e-7	45.71	43.33	40.63	
114.10	0.000039	0.00037	-0.00030	-0.00018	-0.00042	-0.00028	-0.00071	0.00017	-0.00063	0.00054	0.00167	-0.00020	114.10	4.708	5.015	45.65	49.30	51.29	48.04	3.595	2.213	0.00037	1.43e-8	0.00018	5.43e-8	0.00028	1.17e-7	0.00017	1.17e-7	0.00054	3.38e-7	0.00020	3.39e-7	45.71	43.33	40.63	
114.20	0.000032	0.00038	-0.00031	-0.00017	-0.00043	-0.00028	-0.00072	0.00016	-0.00062	0.00054	0.00165	-0.00026	114.20	4.708	5.014	45.65	49.30	51.29	48.04	3.595	2.213	0.00038	1.21e-8	0.00017	5.24e-8	0.00028	1.19e-7	0.00016	1.16e-7	0.00054	3.35e-7	0.00026	4.29e-7	45.71	43.33	40.63	
114.30	0.000037	0.00037	-0.00030	-0.00017	-0.00043	-0.00028	-0.00072	0.00016	-0.00062	0.00054	0.00165	-0.00021	114.30	4.709	5.014	45.65	49.30	51.29	48.04	3.596	2.213	0.00037	1.39e-8	0.00017	5.11e-8	0.00028	1.18e-7	0.00016	1.16e-7	0.00054	3.35e-7	0.00021	3.54e-7	45.71	43.33	40.63	
114.40	0.000039	0.00037	-0.00029	-0.00018	-0.00042	-0.00025	-0.00073	0.00016	-0.00063	0.00054	0.00164	-0.00019	114.40	4.708	5.012	45.65	49.30	51.29	48.04	3.595	2.213	0.00037	1.45e-8	0.00018	5.35e-8	0.00025	1.07e-7	0.00016	1.19e-7	0.00054	3.42e-7	0.00019	3.19e-7	45.71	43.33	40.63	
114.50	0.000036	0.00038	-0.00029	-0.00018	-0.00042	-0.00026	-0.00072	0.00017	-0.00062	0.00053	0.00164	-0.00020	114.50	4.709	5.013	45.65	49.30	51.29	48.04	3.597	2.213	0.00038	1.38e-8	0.00018	5.15e-8	0.00026	1.08e-7	0.00017	1.19e-7	0.00053	3.31e-7	0.00020	3.26e-7	45.70	43.33	40.63	
114.60	0.000036	0.00038	-0.00029	-0.00018	-0.00042	-0.00026	-0.00072	0.00018	-0.00061	0.00053	0.00166	-0.00021	114.60	4.709	5.013	45.65	49.30	51.29	48.04	3.597	2.213	0.00038	1.39e-8	0.00018	5.24e-8	0.00026	1.10e-7	0.00018	1.31e-7	0.00053	3.25e-7	0.00021	3.47e-7	45.70	43.33	40.63	
114.70	0.000039	0.00038	-0.00030	-0.00018	-0.00042	-0.00027	-0.00071	0.00017	-0.00062	0.00054	0.00166	-0.00021	114.70	4.710	5.013	45.65	49.30	51.29	48.04	3.597	2.214	0.00038	1.47e-8	0.00018	5.43e-8	0.00027	1.13e-7	0.00017	1.19e-7	0.00054	3.33e-7	0.00021	3.42e-7	45.70	43.33	40.64	
114.80	0.000040	0.00038	-0.00028	-0.00018	-0.00043	-0.00026	-0.00070	0.00018	-0.00062	0.00054	0.00166	-0.00020	114.80	4.711	5.013	45.65	49.30	51.29	48.04	3.597	2.214	0.00038	1.53e-8	0.00018	5.05e-8	0.00026	1.09e-7	0.00018	1.25e-7	0.00054	3.34e-7	0.00020	3.27e-7	45.70	43.33	40.64	
114.90	0.000039	0.00038	-0.00027	-0.00018	-0.00043	-0.00027	-0.00071	0.00018	-0.00061	0.00054	0.00166	-0.00021	114.90	4.710	5.011	45.65	49.30	51.29	48.04	3.599	2.214	0.00038	1.49e-8	0.00018	4.98e-8	0.00027	1.13e-7	0.00018	1.29e-7	0.00054	3.28e-7	0.00021	3.56e-7	45.70	43.33	40.64	
115.00	0.000042	0.00038	-0.00027	-0.00018	-0.00042	-0.00027	-0.00072	0.00018	-0.00060	0.00052	0.00166	-0.00022	115.00	4.711	5.011	45.65	49.30	51.29	48.04	3.599	2.214	0.00038	1.58e-8	0.00018	4.83e-8	0.00027	1.12e-7	0.00018	1.29e-7	0.00052	3.11e-7	0.00022	3.70e-7	45.70	43.33	40.64	
115.10	0.000024	0.00037	-0.00029	-0.00017	-0.00042	-0.00027	-0.00072	0.00018	-0.00059	0.00052	0.00164	-0.00023	115.10	4.711	5.011	45.65	49.30	51.29	48.04	3.600	2.214	0.00037	9.14e-9	0.00017	4.92e-8	0.00027	1.11e-7	0.00018	1.28e-7	0.00052	3.07e-7	0.00023	3.82e-7	45.70	43.33	40.64	
115.20	0.000022	0.00037	-0.00031	-0.00017	-0.00042	-0.00027	-0.00072	0.00018	-0.00060	0.00053	0.00163	-0.00022	115.20	4.712	5.010	45.65	49.30	51.29	48.04	3.601	2.215	0.00037	8.07e-9	0.00017	5.22e-8	0.00027	1.14e-7	0.00018	1.31e-7	0.00053	3.16e-7	0.00022	3.67e-7	45.70	43.33	40.64	
115.30	7.21e-6	0.00038	-0.00031	-0.00017	-0.00042	-0.00027	-0.00071	0.00018	-0.00060	0.00052	0.00164	-0.00021	115.30	4.712	5.008	45.65	49.30	51.29	48.04	3.601	2.215	0.00038	2.77e-9	0.00017	5.20e-8	0.00027	1.16e-7	0.00018	1.28e-7	0.00052	3.17e-7	0.00021	3.44e-7	45.70	43.33	40.64	
115.40	5.76e-6	0.00039	-0.00031	-0.00017	-0.00043	-0.00027	-0.00072	0.00017	-0.00061	0.00054	0.00166	-0.00022	115.40	4.713	5.007	45.65	49.30	51.29	48.04	3.602	2.215	0.00039	2.23e-9	0.00017	5.31e-8	0.00027	1.14e-7	0.00017	1.19e-7	0.00054	3.25e-7	0.00022	3.70e-7	45.70	43.32	40.64	
115.50	0.000013	0.00039	-0.00031	-0.00017	-0.00043	-0.00027	-0.00071	0.00017	-0.00060	0.00052	0.00165	-0.00022	115.50	4.713	5.006	45.65	49.30	51.29	48.04	3.602	2.214	0.00039	5.05e-9	0.00017	5.22e-8	0.00027	1.14e-7	0.00017	1.21e-7	0.00052	3.14e-7	0.00022	3.66e-7	45.70	43.33	40.64	
115.60	0.000012	0.00038	-0.00030	-0.00018	-0.00042	-0.00026	-0.00071	0.00017	-0.00060	0.00053	0.00165	-0.00022	115.60	4.713	5.005	45.65	49.30	51.29	48.04	3.603	2.215	0.00038	4.35e-9	0.00018	5.34e-8	0.00026	1.10e-7	0.00017	1.23e-7	0.00053	3.16e-7	0.00022	3.58e-7	45.69	43.33	40.64	
115.70	0.000027	0.00038	-0.00031	-0.00017	-0.00042	-0.00025	-0.00071	0.00016	-0.00059	0.00053	0.00163	-0.00021	115.70	4.713	5.004	45.65	49.30	51.29	48.04	3.603	2.215	0.00038	1.03e-8	0.00017	5.16e-8	0.00025	1.04e-7	0.00016	1.15e-7	0.00053	3.13e-7	0.00021	3.41e-7	45.69	43.33	40.64	
115.80	0.000032	0.00038	-0.00031	-0.00016	-0.00042	-0.00025	-0.00072	0.00017	-0.00061	0.00053	0.00163	-0.00021	115.80	4.713	5.003	45.65	49.30	51.29	48.04	3.603	2.215	0.00038	1.19e-8	0.00016	5.07e-8	0.00025	1.05e-7	0.00017	1.23e-7	0.00053	3.22e-7	0.00021	3.49e-7	45.69	43.33	40.64	
115.90	0.000027	0.00037	-0.00031	-0.00017	-0.00042	-0.00027	-0.00072	0.00017	-0.00061	0.00052	0.00164	-0.00020	115.90	4.714	5.001	45.65	49.30	51.29	48.04	3.604	2.215	0.00037	1.02e-8	0.00017	5.18e-8	0.00027	1.14e-7	0.00017	1.25e-7	0.00052	3.18e-7	0.00020	3.31e-7	45.69	43.32	40.65	
116.00	0.000035	0.00038	-0.00032	-0.00017	-0.00043	-0.00027	-0.00072	0.00016	-0.00060	0.00053	0.00164	-0.00021	116.00	4.714	5.001	45.65	49.30	51.29	48.04	3.604	2.216	0.00038	1.30e-8	0.00017	5.23e-8	0.00027	1.16e-7	0.00016	1.18e-7	0.00053	3.17e-7	0.00021	3.44e-7	45.69	43.32	40.65	
116.10	0.000039	0.00038	-0.00031	-0.00016	-0.00043	-0.00027	-0.00074	0.00016	-0.00059	0.00053	0.00165	-0.00021	116.10	4.714	5.001	45.65	49.29	51.29	48.04	3.605	2.216	0.00038	1.48e-8	0.00016	4.96e-8	0.00027	1.17e-7	0.00016	1.19e-7	0.00053	3.13e-7	0.00021	3.45e-7	45.69	43.32	40.65	
116.20	0.000023	0.00036	-0.00031	-0.00018	-0.00042	-0.00029	-0.00074	0.00017	-0.00059	0.00053	0.00166	-0.00020	116.20	4.714	4.998	45.65	49.29	51.29	48.04	3.605	2.216	0.00036	8.37e-9	0.00018	5.57e-8	0.00029	1.21e-7	0.00017	1.28e-7	0.00053	3.12e-7	0.00020	3.26e-7	45.69	43.32	40.65	
116.30	0.000022	0.00036	-0.00030	-0.00019	-0.00042	-0.00028	-0.00073	0.00017	-0.00059	0.00052	0.00166	-0.00020	116.30	4.714	4.997	45.65	49.29	51.29	48.04	3.606	2.216	0.00036	7.88e-9	0.00019	5.86e-8	0.00028	1.18e-7	0.00017	1.22e-7	0.00052	3.07e-7	0.00020	3.31e-7	45.69	43.32	40.65	
116.40	0.000023	0.00036	-0.00031	-0.00020	-0.00042	-0.00028	-0.00073	0.00016	-0.00059	0.00052	0.00166	-0.00020	116.40	4.714	4.996	45.65	49.29	51.29	48.04	3.607	2.216	0.00036	8.41e-9	0.00020	5.99e-8	0.00028	1.16e-7	0.00016	1.16e-7	0.00052	3.09e-7	0.00020	3.25e-7	45.69	43.32	40.65	
116.50	0.000027	0.00037	-0.00031	-0.00017	-0.00042	-0.00027	-0.00073	0.00016	-0.00061	0.00053	0.00166	-0.00022	116.50	4.714	4.994	45.65	49.29	51.29	48.04	3.608	2.216	0.00037	1.01e-8	0.00017	5.29e-8	0.00027	1.11e-7	0.00016	1.20e-7	0.00053	3.22e-7	0.00022	3.61e-7	45.68	43.32	40.65	
116.60	0.000035	0.00037	-0.00031	-0.00018	-0.00042	-0.00027	-0.00073	0.00017	-0.00060	0.00053	0.00165	-0.00022	116.60	4.714	4.993	45.65	49.29	51.29	48.04	3.608	2.216	0.00037	1.29e-8	0.00018	5.47e-8	0.00027	1.13e-7	0.00017	1.25e-7	0.00053	3.19e-7	0.00022	3.60e-7	45.68	43.33	40.66	
116.70	0.000033	0.00037	-0.00030	-0.00018	-0.00043	-0.00027	-0.00073	0.00017	-0.00061	0.00054	0.00163	-0.00022	116.70	4.714	4.992	45.65	49.29	51.29	48.04	3.609	2.216	0.00037	1.22e-8	0.00018	5.47e-8	0.00027	1.14e-7	0.00017	1.26e-7	0.00054	3.29e-7	0.00022	3.66e-7	45.68	43.32	40.66	
116.80	0.000048	0.00037	-0.00029	-0.00017	-0.00042	-0.00027	-0.00073	0.00017	-0.00061	0.00054	0.00162	-0.00023	116.80	4.714	4.990	45.65	49.29	51.29	48.04	3.608	2.216	0.00037	1.75e-8	0.00017	5.00e-8	0.00027	1.12e-7	0.00017	1.26e-7	0.00054	3.26e-7	0.00023	3.76e-7	45.68	43.33	40.66	
116.90	0.000050	0.00036	-0.00029	-0.00018	-0.00042	-0.00026	-0.00074	0.00018	-0.00061	0.00054	0.00162	-0.00024	116.90	4.714	4.989	45.65	49.29	51.29	48.04	3.609	2.217	0.00036	1.80e-8	0.00018	5.30e-8	0.00026	1.07e-7	0.00018	1.33e-7	0.00054	3.30e-7	0.00024	3.91e-7	45.68	43.33	40.66	
117.00	0.000042	0.00036	-0.00029	-0.00018	-0.00042	-0.00026	-0.00074	0.00019	-0.00060	0.00054	0.00162	-0.00023	117.00	4.714	4.988	45.65	49.29	51.29	48.04	3.609	2.217	0.00036	1.52e-8	0.00018	5.26e-8	0.00026	1.07e-7	0.00019	1.39e-7	0.00054	3.22e-7	0.00023	3.66e-7	45.68	43.33	40.66	
117.10	0.000042	0.00036	-0.00028	-0.00019	-0.00042	-0.00026	-0.00073	0.00018	-0.00061	0.00054	0.00163	-0.00024	117.10	4.714	4.986	45.65	49.29	51.29	48.04	3.609	2.217	0.00036	1.52e-8	0.00019	5.44e-8	0.00026	1.10e-7	0.00018	1.28e-7	0.00054	3.29e-7	0.00024	3.87e-7	45.68	43.33	40.66	
117.20	0.000037	0.00036	-0.00029	-0.00019	-0.00042	-0.00027	-0.00073	0.00018	-0.00060	0.00054	0.00163	-0.00027	117.20	4.714	4.985	45.65	49.28	51.29	48.04	3.609	2.217	0.00036	1.37e-8	0.00019	5.54e-8	0.00027	1.12e-7	0.00018	1.34e-7	0.00054	3.25e-7	0.00027	4.40e-7	45.68	43.33	40.66	
117.30	0.000037	0.00037	-0.00030	-0.00019	-0.00042	-0.00026	-0.00071	0.00019	-0.00060	0.00053	0.00162	-0.00029	117.30	4.714	4.984	45.65	49.29	51.28	48.04	3.609	2.217	0.00037	1.39e-8	0.00019	5.75e-8	0.00026	1.12e-7	0.00019	1.33e-7	0.00053	3.18e-7	0.00029	4.68e-7	45.68	43.33	40.67	
117.40	0.000035	0.00037	-0.00029	-0.00021	-0.00041	-0.00026	-0.00073	0.00020	-0.00059	0.00053	0.00162	-0.00028	117.40	4.713	4.981	45.65	49.28	51.29	48.04	3.610	2.216	0.00037	1.28e-8	0.00021	6.20e-8	0.00026	1.07e-7	0.00020	1.44e-7	0.00053	3.11e-7	0.00028	4.46e-7	45.67	43.33	40.67	
117.50	0.000023	0.00036	-0.00029	-0.00022	-0.00042	-0.00026	-0.00073	0.00019	-0.00059	0.00054	0.00163	-0.00027	117.50	4.714	4.980	45.65	49.28	51.29	48.04	3.610	2.217	0.00036	8.34e-9	0.00022	6.30e-8	0.00026	1.10e-7	0.00019	1.39e-7	0.00054	3.16e-7	0.00027	4.37e-7	45.67	43.33	40.67	
117.60	0.000017	0.00037	-0.00030	-0.00020	-0.00042	-0.00026	-0.00072	0.00018	-0.00058	0.00054	0.00164	-0.00027	117.60	4.714	4.979	45.65	49.28	51.29	48.04	3.610	2.217	0.00037	6.38e-9	0.00020	5.87e-8	0.00026	1.09e-7	0.00018	1.27e-7	0.00054	3.13e-7	0.00027	4.46e-7	45.67	43.33	40.67	
117.70	0.000023	0.00037	-0.00030	-0.00019	-0.00042	-0.00027	-0.00072	0.00017	-0.00058	0.00054	0.00163	-0.00029	117.70	4.713	4.978	45.65	49.28	51.29	48.04	3.609	2.217	0.00037	8.51e-9	0.00019	5.58e-8	0.00027	1.10e-7	0.00017	1.23e-7	0.00054	3.11e-7	0.00029	4.76e-7	45.67	43.33	40.67	
117.80	0.000030	0.00037	-0.00029	-0.00018	-0.00041	-0.00027	-0.00073	0.00017	-0.00058	0.00054	0.00163	-0.00026	117.80	4.713	4.977	45.65	49.28	51.29	48.04	3.609	2.217	0.00037	1.11e-8	0.00018	5.37e-8	0.00027	1.09e-7	0.00017	1.25e-7	0.00054	3.13e-7	0.00026	4.30e-7	45.67	43.33	40.67	
117.90	0.000023	0.00037	-0.00028	-0.00018	-0.00040	-0.00026	-0.00073	0.00017	-0.00059	0.00054	0.00163	-0.00028	117.90	4.712	4.975	45.65	49.28	51.28	48.04	3.609	2.218	0.00037	8.47e-9	0.00018	5.11e-8	0.00026	1.03e-7	0.00017	1.26e-7	0.00054	3.20e-7	0.00028	4.55e-7	45.67	43.33	40.68	
118.00	0.000022	0.00037	-0.00029	-0.00018	-0.00041	-0.00025	-0.00073	0.00017	-0.00059	0.00054	0.00163	-0.00029	118.00	4.713	4.973	45.65	49.28	51.28	48.04	3.609	2.218	0.00037	7.91e-9	0.00018	5.04e-8	0.00025	1.04e-7	0.00017	1.24e-7	0.00054	3.20e-7	0.00029	4.74e-7	45.67	43.33	40.68	
118.10	0.000029	0.00038	-0.00028	-0.00016	-0.00043	-0.00025	-0.00074	0.00016	-0.00060	0.00054	0.00164	-0.00029	118.10	4.712	4.973	45.65	49.28	51.28	48.05	3.609	2.217	0.00038	1.09e-8	0.00016	4.52e-8	0.00025	1.07e-7	0.00016	1.20e-7	0.00054	3.25e-7	0.00029	4.76e-7	45.67	43.33	40.68	
118.20	0.000030	0.00037	-0.00026	-0.00016	-0.00043	-0.00026	-0.00072	0.00017	-0.00059	0.00055	0.00164	-0.00030	118.20	4.712	4.971	45.65	49.28	51.28	48.05	3.609	2.218	0.00037	1.13e-8	0.00016	4.22e-8	0.00026	1.12e-7	0.00017	1.22e-7	0.00055	3.24e-7	0.00030	4.93e-7	45.67	43.33	40.68	
118.30	0.000033	0.00037	-0.00029	-0.00017	-0.00042	-0.00026	-0.00072	0.00018	-0.00059	0.00055	0.00165	-0.00030	118.30	4.712	4.971	45.65	49.28	51.28	48.05	3.609	2.219	0.00037	1.23e-8	0.00017	4.84e-8	0.00026	1.08e-7	0.00018	1.30e-7	0.00055	3.25e-7	0.00030	5.02e-7	45.67	43.34	40.68	
118.40	0.000023	0.00038	-0.00029	-0.00017	-0.00041	-0.00026	-0.00071	0.00018	-0.00061	0.00055	0.00165	-0.00028	118.40	4.711	4.968	45.65	49.28	51.28	48.05	3.608	2.219	0.00038	8.74e-9	0.00017	4.90e-8	0.00026	1.07e-7	0.00018	1.29e-7	0.00055	3.32e-7	0.00028	4.54e-7	45.67	43.34	40.68	
118.50	0.000024	0.00039	-0.00030	-0.00017	-0.00041	-0.00026	-0.00071	0.00019	-0.00061	0.00057	0.00164	-0.00028	118.50	4.710	4.967	45.65	49.28	51.28	48.05	3.608	2.218	0.00039	9.46e-9	0.00017	5.16e-8	0.00026	1.04e-7	0.00019	1.37e-7	0.00057	3.44e-7	0.00028	4.56e-7	45.67	43.34	40.68	
118.60	0.000014	0.00038	-0.00029	-0.00019	-0.00040	-0.00026	-0.00071	0.00019	-0.00061	0.00056	0.00164	-0.00028	118.60	4.710	4.966	45.65	49.28	51.29	48.05	3.608	2.218	0.00038	5.52e-9	0.00019	5.59e-8	0.00026	1.03e-7	0.00019	1.36e-7	0.00056	3.40e-7	0.00028	4.57e-7	45.67	43.34	40.69	
118.70	0.000010	0.00039	-0.00028	-0.00018	-0.00038	-0.00026	-0.00071	0.00019	-0.00060	0.00056	0.00164	-0.00028	118.70	4.710	4.966	45.65	49.28	51.28	48.05	3.608	2.219	0.00039	3.90e-9	0.00018	5.18e-8	0.00026	9.80e-8	0.00019	1.32e-7	0.00056	3.39e-7	0.00028	4.64e-7	45.67	43.34	40.69	
118.80	7.21e-6	0.00038	-0.00028	-0.00019	-0.00038	-0.00026	-0.00072	0.00019	-0.00059	0.00056	0.00164	-0.00029	118.80	4.710	4.965	45.65	49.28	51.28	48.05	3.607	2.219	0.00038	2.71e-9	0.00019	5.22e-8	0.00026	9.69e-8	0.00019	1.33e-7	0.00056	3.30e-7	0.00029	4.67e-7	45.67	43.34	40.69	
118.90	5.76e-6	0.00038	-0.00030	-0.00018	-0.00038	-0.00025	-0.00071	0.00018	-0.00058	0.00057	0.00164	-0.00028	118.90	4.708	4.962	45.65	49.27	51.28	48.05	3.607	2.219	0.00038	2.18e-9	0.00018	5.41e-8	0.00025	9.58e-8	0.00018	1.30e-7	0.00057	3.27e-7	0.00028	4.66e-7	45.67	43.34	40.69	
119.00	0.000013	0.00038	-0.00030	-0.00019	-0.00037	-0.00025	-0.00073	0.00018	-0.00058	0.00058	0.00164	-0.00028	119.00	4.709	4.961	45.65	49.28	51.28	48.05	3.607	2.219	0.00038	4.88e-9	0.00019	5.49e-8	0.00025	9.45e-8	0.00018	1.29e-7	0.00058	3.31e-7	0.00028	4.57e-7	45.67	43.34	40.69	
119.10	0.000022	0.00038	-0.00029	-0.00019	-0.00037	-0.00026	-0.00073	0.00019	-0.00057	0.00056	0.00162	-0.00028	119.10	4.708	4.961	45.65	49.28	51.28	48.05	3.607	2.219	0.00038	8.26e-9	0.00019	5.52e-8	0.00026	9.72e-8	0.00019	1.39e-7	0.00056	3.23e-7	0.00028	4.54e-7	45.67	43.35	40.69	
119.20	0.000023	0.00038	-0.00030	-0.00019	-0.00038	-0.00026	-0.00073	0.00019	-0.00057	0.00056	0.00165	-0.00028	119.20	4.708	4.960	45.65	49.28	51.28	48.06	3.607	2.219	0.00038	8.74e-9	0.00019	5.59e-8	0.00026	9.92e-8	0.00019	1.40e-7	0.00056	3.18e-7	0.00028	4.67e-7	45.67	43.35	40.69	
119.30	0.000020	0.00038	-0.00030	-0.00019	-0.00038	-0.00027	-0.00073	0.00019	-0.00057	0.00056	0.00165	-0.00028	119.30	4.708	4.959	45.66	49.27	51.28	48.06	3.607	2.219	0.00038	7.59e-9	0.00019	5.63e-8	0.00027	1.00e-7	0.00019	1.39e-7	0.00056	3.22e-7	0.00028	4.58e-7	45.67	43.35	40.70	
119.40	0.000023	0.00039	-0.00030	-0.00018	-0.00038	-0.00027	-0.00073	0.00019	-0.00060	0.00056	0.00164	-0.00031	119.40	4.708	4.958	45.66	49.27	51.28	48.06	3.607	2.219	0.00039	8.94e-9	0.00018	5.29e-8	0.00027	1.01e-7	0.00019	1.41e-7	0.00056	3.35e-7	0.00031	5.01e-7	45.67	43.35	40.70	
119.50	0.000014	0.00038	-0.00028	-0.00017	-0.00039	-0.00026	-0.00072	0.00019	-0.00060	0.00058	0.00164	-0.00030	119.50	4.707	4.957	45.66	49.27	51.28	48.06	3.606	2.220	0.00038	5.55e-9	0.00017	4.68e-8	0.00026	1.01e-7	0.00019	1.37e-7	0.00058	3.47e-7	0.00030	4.96e-7	45.67	43.35	40.70	
