Time1_[s],Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
339.40,-0.000030,0.00024,-0.00033,-0.00028,-0.00037,-0.00026,1.151,0.2258,1.121,0.2202,0.8924,-0.2825,339.40,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,7.37e-9,0.00028,9.19e-8,0.00026,9.63e-8,0.2258,0.2599,0.2202,0.2468,0.2825,0.2521,30.98,30.23,29.60
339.50,-0.000032,0.00024,-0.00033,-0.00027,-0.00037,-0.00026,1.151,0.2258,1.121,0.2202,0.8924,-0.2825,339.50,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,7.68e-9,0.00027,8.99e-8,0.00026,9.79e-8,0.2258,0.2599,0.2202,0.2468,0.2825,0.2521,30.98,30.24,29.61
339.60,-0.000040,0.00023,-0.00033,-0.00027,-0.00037,-0.00026,1.151,0.2258,1.121,0.2202,0.8924,-0.2825,339.60,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00023,9.30e-9,0.00027,8.98e-8,0.00026,9.71e-8,0.2258,0.2599,0.2202,0.2469,0.2825,0.2521,30.98,30.24,29.61
339.70,-0.000032,0.00023,-0.00034,-0.00027,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8924,-0.2825,339.70,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00023,7.26e-9,0.00027,9.13e-8,0.00026,1.00e-7,0.2258,0.2599,0.2202,0.2469,0.2825,0.2521,30.98,30.24,29.61
339.80,-0.000027,0.00023,-0.00034,-0.00027,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8925,-0.2825,339.80,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00023,6.23e-9,0.00027,9.07e-8,0.00026,9.83e-8,0.2258,0.2599,0.2202,0.2469,0.2825,0.2522,30.98,30.24,29.61
339.90,-0.000033,0.00024,-0.00032,-0.00028,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8925,-0.2825,339.90,15.99,15.05,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,7.88e-9,0.00028,8.89e-8,0.00026,9.63e-8,0.2258,0.2599,0.2202,0.2469,0.2825,0.2522,30.98,30.24,29.61
340.00,-0.000033,0.00024,-0.00033,-0.00026,-0.00037,-0.00027,1.151,0.2258,1.121,0.2202,0.8925,-0.2825,340.00,15.99,15.04,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,7.98e-9,0.00026,8.51e-8,0.00027,9.94e-8,0.2258,0.2600,0.2202,0.2469,0.2825,0.2522,30.98,30.24,29.61
340.10,-0.000033,0.00024,-0.00033,-0.00027,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8925,-0.2825,340.10,15.99,15.04,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,8.02e-9,0.00027,8.91e-8,0.00026,9.96e-8,0.2258,0.2600,0.2202,0.2469,0.2825,0.2522,30.98,30.24,29.61
340.20,-0.000032,0.00025,-0.00033,-0.00029,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8926,-0.2826,340.20,15.99,15.04,44.65,47.05,51.47,46.23,16.07,11.46,0.00025,7.86e-9,0.00029,9.60e-8,0.00026,9.78e-8,0.2258,0.2600,0.2202,0.2469,0.2826,0.2522,30.98,30.24,29.61
340.30,-0.000033,0.00024,-0.00033,-0.00029,-0.00038,-0.00026,1.151,0.2258,1.121,0.2202,0.8926,-0.2826,340.30,15.99,15.04,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,8.07e-9,0.00029,9.43e-8,0.00026,9.96e-8,0.2258,0.2600,0.2202,0.2469,0.2826,0.2522,30.99,30.25,29.61
340.40,-0.000024,0.00024,-0.00032,-0.00029,-0.00039,-0.00026,1.151,0.2258,1.121,0.2202,0.8926,-0.2826,340.40,15.98,15.04,44.65,47.05,51.46,46.23,16.07,11.46,0.00024,5.79e-9,0.00029,9.49e-8,0.00026,1.02e-7,0.2258,0.2600,0.2202,0.2469,0.2826,0.2522,30.99,30.25,29.61
340.50,-0.000020,0.00023,-0.00033,-0.00029,-0.00039,-0.00027,1.151,0.2259,1.121,0.2202,0.8926,-0.2826,340.50,15.98,15.04,44.65,47.05,51.46,46.23,16.07,11.45,0.00023,4.59e-9,0.00029,9.83e-8,0.00027,1.06e-7,0.2259,0.2600,0.2202,0.2469,0.2826,0.2522,30.99,30.25,29.61
340.60,-0.000019,0.00023,-0.00033,-0.00030,-0.00038,-0.00027,1.151,0.2259,1.121,0.2202,0.8927,-0.2826,340.60,15.98,15.04,44.65,47.05,51.47,46.23,16.07,11.45,0.00023,4.32e-9,0.00030,9.93e-8,0.00027,1.02e-7,0.2259,0.2601,0.2202,0.2469,0.2826,0.2522,30.99,30.25,29.61
340.70,-0.000027,0.00024,-0.00036,-0.00029,-0.00038,-0.00026,1.151,0.2259,1.121,0.2202,0.8927,-0.2826,340.70,15.98,15.04,44.65,47.05,51.47,46.23,16.07,11.45,0.00024,6.55e-9,0.00029,1.05e-7,0.00026,9.92e-8,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
340.80,-0.000019,0.00024,-0.00036,-0.00029,-0.00037,-0.00026,1.151,0.2259,1.121,0.2202,0.8927,-0.2826,340.80,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00024,4.59e-9,0.00029,1.05e-7,0.00026,9.61e-8,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
340.90,-0.000017,0.00023,-0.00036,-0.00028,-0.00037,-0.00026,1.151,0.2259,1.121,0.2202,0.8927,-0.2826,340.90,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00023,4.06e-9,0.00028,1.04e-7,0.00026,9.83e-8,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
341.00,-0.000027,0.00024,-0.00036,-0.00029,-0.00038,-0.00026,1.151,0.2259,1.121,0.2202,0.8928,-0.2826,341.00,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00024,6.67e-9,0.00029,1.06e-7,0.00026,9.87e-8,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
341.10,-0.000033,0.00024,-0.00037,-0.00029,-0.00037,-0.00028,1.151,0.2259,1.121,0.2202,0.8928,-0.2826,341.10,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00024,7.83e-9,0.00029,1.08e-7,0.00028,1.03e-7,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
341.20,-8.65e-6,0.00024,-0.00037,-0.00030,-0.00038,-0.00026,1.151,0.2259,1.121,0.2202,0.8928,-0.2826,341.20,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00024,2.12e-9,0.00030,1.09e-7,0.00026,9.91e-8,0.2259,0.2601,0.2202,0.2469,0.2826,0.2523,30.99,30.25,29.62
341.30,0,0.00026,-0.00037,-0.00029,-0.00038,-0.00025,1.152,0.2259,1.121,0.2202,0.8928,-0.2826,341.30,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00026,0,0.00029,1.07e-7,0.00025,9.47e-8,0.2259,0.2601,0.2202,0.2470,0.2826,0.2523,30.99,30.25,29.62
341.40,-2.88e-6,0.00025,-0.00037,-0.00029,-0.00038,-0.00025,1.152,0.2259,1.122,0.2202,0.8928,-0.2826,341.40,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00025,7.31e-10,0.00029,1.08e-7,0.00025,9.47e-8,0.2259,0.2601,0.2202,0.2470,0.2826,0.2523,30.99,30.25,29.62
341.50,-5.76e-6,0.00025,-0.00036,-0.00029,-0.00038,-0.00025,1.152,0.2259,1.122,0.2202,0.8929,-0.2826,341.50,15.98,15.04,44.66,47.05,51.47,46.23,16.06,11.45,0.00025,1.44e-9,0.00029,1.02e-7,0.00025,9.36e-8,0.2259,0.2602,0.2202,0.2470,0.2826,0.2524,30.99,30.26,29.62
341.60,-5.76e-6,0.00025,-0.00037,-0.00029,-0.00038,-0.00024,1.152,0.2259,1.122,0.2202,0.8929,-0.2827,341.60,15.98,15.03,44.66,47.05,51.47,46.23,16.06,11.45,0.00025,1.42e-9,0.00029,1.06e-7,0.00024,9.16e-8,0.2259,0.2601,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.62
341.70,-4.32e-6,0.00025,-0.00037,-0.00028,-0.00037,-0.00024,1.152,0.2259,1.122,0.2202,0.8929,-0.2827,341.70,15.98,15.03,44.66,47.05,51.47,46.23,16.06,11.45,0.00025,1.08e-9,0.00028,1.05e-7,0.00024,8.86e-8,0.2259,0.2602,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.62
341.80,-4.32e-6,0.00025,-0.00036,-0.00028,-0.00038,-0.00025,1.152,0.2259,1.122,0.2202,0.8929,-0.2826,341.80,15.98,15.03,44.66,47.05,51.47,46.23,16.06,11.45,0.00025,1.09e-9,0.00028,1.00e-7,0.00025,9.61e-8,0.2259,0.2602,0.2202,0.2470,0.2826,0.2524,30.99,30.26,29.62
341.90,2.88e-6,0.00025,-0.00035,-0.00027,-0.00037,-0.00026,1.152,0.2259,1.122,0.2202,0.8929,-0.2827,341.90,15.98,15.03,44.66,47.05,51.47,46.23,16.06,11.44,0.00025,7.10e-10,0.00027,9.58e-8,0.00026,9.77e-8,0.2259,0.2602,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.63
342.00,-5.76e-6,0.00026,-0.00036,-0.00028,-0.00037,-0.00026,1.152,0.2260,1.122,0.2202,0.8929,-0.2826,342.00,15.97,15.03,44.66,47.05,51.47,46.23,16.06,11.44,0.00026,1.50e-9,0.00028,1.01e-7,0.00026,9.59e-8,0.2260,0.2603,0.2202,0.2470,0.2826,0.2524,30.99,30.26,29.62
342.10,-0.000010,0.00025,-0.00037,-0.00028,-0.00036,-0.00023,1.152,0.2259,1.122,0.2202,0.8930,-0.2827,342.10,15.97,15.03,44.66,47.05,51.47,46.23,16.06,11.44,0.00025,2.53e-9,0.00028,1.03e-7,0.00023,8.48e-8,0.2259,0.2602,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.63
342.20,-4.32e-6,0.00026,-0.00037,-0.00028,-0.00036,-0.00024,1.152,0.2259,1.122,0.2202,0.8930,-0.2827,342.20,15.97,15.03,44.66,47.05,51.47,46.23,16.06,11.44,0.00026,1.10e-9,0.00028,1.02e-7,0.00024,8.62e-8,0.2259,0.2602,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.63
342.30,-8.65e-6,0.00026,-0.00037,-0.00028,-0.00036,-0.00026,1.152,0.2260,1.122,0.2202,0.8930,-0.2827,342.30,15.97,15.03,44.66,47.05,51.47,46.23,16.06,11.44,0.00026,2.26e-9,0.00028,1.03e-7,0.00026,9.46e-8,0.2260,0.2603,0.2202,0.2470,0.2827,0.2524,31.00,30.26,29.63
342.40,-2.88e-6,0.00026,-0.00037,-0.00028,-0.00037,-0.00027,1.152,0.2260,1.122,0.2202,0.8930,-0.2827,342.40,15.97,15.03,44.66,47.05,51.46,46.24,16.06,11.44,0.00026,7.48e-10,0.00028,1.04e-7,0.00027,9.84e-8,0.2260,0.2603,0.2202,0.2470,0.2827,0.2524,31.00,30.26,29.63
342.50,-0.000010,0.00026,-0.00038,-0.00028,-0.00037,-0.00027,1.152,0.2260,1.122,0.2202,0.8930,-0.2827,342.50,15.97,15.03,44.66,47.05,51.46,46.24,16.06,11.44,0.00026,2.60e-9,0.00028,1.06e-7,0.00027,1.00e-7,0.2260,0.2603,0.2202,0.2470,0.2827,0.2524,30.99,30.26,29.63
342.60,-2.88e-6,0.00025,-0.00037,-0.00028,-0.00037,-0.00027,1.152,0.2260,1.122,0.2202,0.8930,-0.2827,342.60,15.97,15.03,44.66,47.05,51.47,46.24,16.06,11.44,0.00025,7.14e-10,0.00028,1.03e-7,0.00027,1.01e-7,0.2260,0.2603,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
342.70,-0.000014,0.00025,-0.00037,-0.00028,-0.00038,-0.00027,1.152,0.2260,1.122,0.2202,0.8930,-0.2827,342.70,15.97,15.03,44.66,47.05,51.46,46.24,16.06,11.44,0.00025,3.55e-9,0.00028,1.04e-7,0.00027,1.03e-7,0.2260,0.2603,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
342.80,-0.000022,0.00026,-0.00037,-0.00028,-0.00038,-0.00027,1.152,0.2260,1.122,0.2202,0.8931,-0.2827,342.80,15.97,15.03,44.66,47.05,51.46,46.24,16.05,11.44,0.00026,5.58e-9,0.00028,1.03e-7,0.00027,1.02e-7,0.2260,0.2603,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
342.90,-0.000010,0.00027,-0.00037,-0.00029,-0.00037,-0.00028,1.152,0.2260,1.122,0.2202,0.8931,-0.2827,342.90,15.97,15.03,44.66,47.05,51.47,46.24,16.05,11.44,0.00027,2.69e-9,0.00029,1.06e-7,0.00028,1.04e-7,0.2260,0.2603,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
343.00,-0.000017,0.00026,-0.00037,-0.00029,-0.00037,-0.00026,1.152,0.2260,1.122,0.2202,0.8931,-0.2827,343.00,15.97,15.03,44.66,47.05,51.46,46.24,16.05,11.44,0.00026,4.49e-9,0.00029,1.08e-7,0.00026,9.72e-8,0.2260,0.2604,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
343.10,-5.76e-6,0.00025,-0.00036,-0.00029,-0.00037,-0.00026,1.152,0.2260,1.122,0.2202,0.8931,-0.2827,343.10,15.97,15.03,44.66,47.05,51.46,46.24,16.05,11.44,0.00025,1.45e-9,0.00029,1.04e-7,0.00026,9.50e-8,0.2260,0.2604,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.63
343.20,-5.76e-6,0.00024,-0.00037,-0.00028,-0.00037,-0.00027,1.152,0.2260,1.122,0.2202,0.8931,-0.2827,343.20,15.97,15.03,44.66,47.05,51.46,46.24,16.05,11.43,0.00024,1.40e-9,0.00028,1.04e-7,0.00027,1.01e-7,0.2260,0.2604,0.2202,0.2470,0.2827,0.2525,31.00,30.27,29.64
343.30,-0.000019,0.00025,-0.00037,-0.00029,-0.00038,-0.00027,1.152,0.2260,1.122,0.2203,0.8931,-0.2827,343.30,15.97,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,4.64e-9,0.00029,1.10e-7,0.00027,1.02e-7,0.2260,0.2604,0.2203,0.2471,0.2827,0.2525,31.00,30.27,29.64
343.40,-0.000019,0.00025,-0.00037,-0.00029,-0.00038,-0.00027,1.152,0.2260,1.122,0.2203,0.8931,-0.2827,343.40,15.97,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,4.70e-9,0.00029,1.08e-7,0.00027,1.02e-7,0.2260,0.2604,0.2203,0.2471,0.2827,0.2525,31.00,30.27,29.64
343.50,-0.000029,0.00025,-0.00036,-0.00031,-0.00038,-0.00027,1.152,0.2260,1.122,0.2203,0.8932,-0.2827,343.50,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,7.27e-9,0.00031,1.11e-7,0.00027,1.03e-7,0.2260,0.2604,0.2203,0.2471,0.2827,0.2525,31.00,30.28,29.64
343.60,-0.000016,0.00024,-0.00035,-0.00031,-0.00038,-0.00028,1.152,0.2260,1.122,0.2203,0.8932,-0.2827,343.60,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00024,3.84e-9,0.00031,1.08e-7,0.00028,1.06e-7,0.2260,0.2604,0.2203,0.2471,0.2827,0.2525,31.00,30.28,29.64
343.70,-0.000012,0.00025,-0.00035,-0.00030,-0.00038,-0.00027,1.152,0.2260,1.122,0.2203,0.8932,-0.2827,343.70,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,2.89e-9,0.00030,1.06e-7,0.00027,1.01e-7,0.2260,0.2604,0.2203,0.2471,0.2827,0.2525,31.00,30.28,29.64
343.80,-7.21e-6,0.00025,-0.00036,-0.00031,-0.00038,-0.00026,1.152,0.2260,1.122,0.2203,0.8932,-0.2827,343.80,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,1.82e-9,0.00031,1.11e-7,0.00026,9.76e-8,0.2260,0.2605,0.2203,0.2471,0.2827,0.2525,31.00,30.28,29.64
343.90,-0.000014,0.00024,-0.00036,-0.00030,-0.00038,-0.00026,1.152,0.2261,1.122,0.2203,0.8932,-0.2827,343.90,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00024,3.53e-9,0.00030,1.07e-7,0.00026,9.81e-8,0.2261,0.2605,0.2203,0.2471,0.2827,0.2525,31.00,30.28,29.64
344.00,-0.000016,0.00025,-0.00036,-0.00029,-0.00037,-0.00028,1.152,0.2261,1.122,0.2203,0.8932,-0.2827,344.00,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,4.00e-9,0.00029,1.05e-7,0.00028,1.04e-7,0.2261,0.2605,0.2203,0.2471,0.2827,0.2526,31.00,30.28,29.64
344.10,-0.000012,0.00025,-0.00037,-0.00030,-0.00037,-0.00028,1.152,0.2261,1.122,0.2203,0.8932,-0.2827,344.10,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00025,2.89e-9,0.00030,1.11e-7,0.00028,1.04e-7,0.2261,0.2605,0.2203,0.2471,0.2827,0.2526,31.01,30.28,29.64
344.20,-0.000013,0.00024,-0.00037,-0.00031,-0.00038,-0.00027,1.152,0.2261,1.122,0.2203,0.8932,-0.2828,344.20,15.96,15.02,44.66,47.05,51.46,46.24,16.05,11.43,0.00024,3.12e-9,0.00031,1.14e-7,0.00027,1.03e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.00,30.28,29.64
344.30,-0.000010,0.00025,-0.00034,-0.00031,-0.00038,-0.00028,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.30,15.96,15.02,44.66,47.05,51.46,46.24,16.04,11.43,0.00025,2.50e-9,0.00031,1.03e-7,0.00028,1.04e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.28,29.64
344.40,-0.000014,0.00025,-0.00032,-0.00030,-0.00039,-0.00027,1.152,0.2261,1.122,0.2203,0.8933,-0.2827,344.40,15.96,15.02,44.66,47.05,51.46,46.24,16.04,11.42,0.00025,3.63e-9,0.00030,9.64e-8,0.00027,1.06e-7,0.2261,0.2605,0.2203,0.2471,0.2827,0.2526,31.01,30.29,29.64
344.50,-0.000014,0.00024,-0.00033,-0.00031,-0.00038,-0.00027,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.50,15.96,15.02,44.66,47.05,51.46,46.24,16.04,11.42,0.00024,3.53e-9,0.00031,1.01e-7,0.00027,1.03e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.64
344.60,4.32e-6,0.00024,-0.00033,-0.00030,-0.00038,-0.00028,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.60,15.96,15.02,44.66,47.05,51.46,46.24,16.04,11.42,0.00024,1.03e-9,0.00030,1.01e-7,0.00028,1.06e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.64
344.70,1.44e-6,0.00023,-0.00032,-0.00030,-0.00038,-0.00028,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.70,15.96,15.02,44.66,47.05,51.46,46.25,16.04,11.42,0.00023,3.39e-10,0.00030,9.73e-8,0.00028,1.07e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
344.80,-4.32e-6,0.00024,-0.00034,-0.00031,-0.00038,-0.00028,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.80,15.96,15.02,44.66,47.05,51.46,46.25,16.04,11.42,0.00024,1.02e-9,0.00031,1.05e-7,0.00028,1.07e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
344.90,2.88e-6,0.00024,-0.00035,-0.00030,-0.00039,-0.00028,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,344.90,15.96,15.02,44.66,47.05,51.46,46.25,16.04,11.42,0.00024,6.94e-10,0.00030,1.07e-7,0.00028,1.06e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
345.00,2.88e-6,0.00024,-0.00034,-0.00030,-0.00038,-0.00027,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,345.00,15.95,15.02,44.66,47.05,51.46,46.25,16.04,11.42,0.00024,6.89e-10,0.00030,1.04e-7,0.00027,1.03e-7,0.2261,0.2605,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
345.10,-4.32e-6,0.00025,-0.00033,-0.00030,-0.00038,-0.00026,1.152,0.2261,1.122,0.2203,0.8933,-0.2828,345.10,15.95,15.02,44.67,47.05,51.46,46.25,16.04,11.42,0.00025,1.07e-9,0.00030,9.67e-8,0.00026,9.63e-8,0.2261,0.2606,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
345.20,-0.000012,0.00024,-0.00032,-0.00031,-0.00038,-0.00025,1.152,0.2261,1.122,0.2203,0.8934,-0.2828,345.20,15.95,15.02,44.67,47.05,51.46,46.25,16.04,11.42,0.00024,2.81e-9,0.00031,9.77e-8,0.00025,9.45e-8,0.2261,0.2606,0.2203,0.2471,0.2828,0.2526,31.01,30.29,29.65
345.30,-0.000014,0.00025,-0.00032,-0.00030,-0.00038,-0.00025,1.153,0.2261,1.122,0.2203,0.8934,-0.2828,345.30,15.95,15.02,44.66,47.05,51.46,46.25,16.04,11.42,0.00025,3.55e-9,0.00030,9.64e-8,0.00025,9.54e-8,0.2261,0.2606,0.2203,0.2472,0.2828,0.2526,31.01,30.30,29.65
345.40,-8.65e-6,0.00023,-0.00034,-0.00030,-0.00039,-0.00026,1.153,0.2261,1.122,0.2203,0.8934,-0.2829,345.40,15.95,15.02,44.67,47.05,51.46,46.25,16.04,11.42,0.00023,2.02e-9,0.00030,1.01e-7,0.00026,1.01e-7,0.2261,0.2606,0.2203,0.2472,0.2829,0.2527,31.01,30.30,29.65
345.50,5.76e-6,0.00024,-0.00034,-0.00029,-0.00038,-0.00025,1.153,0.2261,1.122,0.2203,0.8934,-0.2829,345.50,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.42,0.00024,1.39e-9,0.00029,1.01e-7,0.00025,9.69e-8,0.2261,0.2606,0.2203,0.2472,0.2829,0.2527,31.01,30.30,29.65
345.60,-4.32e-6,0.00024,-0.00036,-0.00030,-0.00038,-0.00026,1.153,0.2261,1.122,0.2203,0.8934,-0.2829,345.60,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.42,0.00024,1.03e-9,0.00030,1.07e-7,0.00026,9.74e-8,0.2261,0.2606,0.2203,0.2472,0.2829,0.2527,31.01,30.30,29.65
345.70,-0.000012,0.00024,-0.00037,-0.00029,-0.00038,-0.00024,1.153,0.2261,1.122,0.2203,0.8934,-0.2829,345.70,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00024,2.82e-9,0.00029,1.09e-7,0.00024,9.32e-8,0.2261,0.2606,0.2203,0.2472,0.2829,0.2527,31.01,30.30,29.65
345.80,-1.44e-6,0.00025,-0.00036,-0.00030,-0.00038,-0.00025,1.153,0.2261,1.122,0.2203,0.8934,-0.2828,345.80,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00025,3.59e-10,0.00030,1.07e-7,0.00025,9.76e-8,0.2261,0.2606,0.2203,0.2472,0.2828,0.2527,31.01,30.30,29.65
345.90,-4.32e-6,0.00025,-0.00036,-0.00029,-0.00038,-0.00026,1.153,0.2261,1.122,0.2203,0.8934,-0.2828,345.90,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00025,1.09e-9,0.00029,1.04e-7,0.00026,9.81e-8,0.2261,0.2606,0.2203,0.2472,0.2828,0.2527,31.02,30.30,29.65
346.00,7.21e-6,0.00025,-0.00035,-0.00027,-0.00038,-0.00026,1.153,0.2261,1.122,0.2203,0.8934,-0.2828,346.00,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00025,1.79e-9,0.00027,9.35e-8,0.00026,9.94e-8,0.2261,0.2606,0.2203,0.2472,0.2828,0.2527,31.02,30.30,29.65
346.10,8.65e-6,0.00024,-0.00036,-0.00025,-0.00039,-0.00026,1.153,0.2261,1.122,0.2203,0.8934,-0.2828,346.10,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00024,2.12e-9,0.00025,8.96e-8,0.00026,1.01e-7,0.2261,0.2606,0.2203,0.2472,0.2828,0.2527,31.02,30.30,29.65
346.20,0.000016,0.00024,-0.00037,-0.00026,-0.00039,-0.00027,1.153,0.2261,1.122,0.2204,0.8934,-0.2829,346.20,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00024,3.88e-9,0.00026,9.65e-8,0.00027,1.04e-7,0.2261,0.2606,0.2204,0.2472,0.2829,0.2527,31.02,30.30,29.66
346.30,7.21e-6,0.00024,-0.00037,-0.00026,-0.00039,-0.00027,1.153,0.2261,1.122,0.2204,0.8935,-0.2828,346.30,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00024,1.72e-9,0.00026,9.75e-8,0.00027,1.06e-7,0.2261,0.2606,0.2204,0.2473,0.2828,0.2527,31.02,30.30,29.65
346.40,0.000010,0.00024,-0.00036,-0.00027,-0.00038,-0.00027,1.153,0.2261,1.122,0.2204,0.8935,-0.2828,346.40,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00024,2.44e-9,0.00027,9.72e-8,0.00027,1.03e-7,0.2261,0.2606,0.2204,0.2473,0.2828,0.2527,31.02,30.31,29.66
346.50,0.000014,0.00025,-0.00036,-0.00027,-0.00038,-0.00027,1.153,0.2261,1.122,0.2204,0.8935,-0.2828,346.50,15.95,15.01,44.67,47.05,51.46,46.25,16.04,11.41,0.00025,3.61e-9,0.00027,9.53e-8,0.00027,1.00e-7,0.2261,0.2606,0.2204,0.2473,0.2828,0.2527,31.02,30.31,29.66
346.60,0,0.00025,-0.00036,-0.00026,-0.00039,-0.00025,1.153,0.2261,1.122,0.2204,0.8935,-0.2828,346.60,15.95,15.01,44.67,47.05,51.46,46.25,16.03,11.41,0.00025,0,0.00026,9.19e-8,0.00025,9.81e-8,0.2261,0.2606,0.2204,0.2473,0.2828,0.2527,31.02,30.31,29.66
346.70,7.21e-6,0.00024,-0.00036,-0.00026,-0.00040,-0.00024,1.153,0.2261,1.122,0.2204,0.8935,-0.2828,346.70,15.95,15.01,44.67,47.05,51.46,46.25,16.03,11.41,0.00024,1.71e-9,0.00026,9.46e-8,0.00024,9.59e-8,0.2261,0.2606,0.2204,0.2473,0.2828,0.2527,31.02,30.31,29.66
