Time1_[s],Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],MX1601_CH_11_[V],MX1601_CH_12_[V],MX1601_CH_13_[mA],MX1601_CH_14_[mA],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
412.90,0.000,0.00014,-0.00023,-0.00029,-0.00038,-0.00024,-0.00066,0.00029,-0.00062,0.00058,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00034,412.90,3.148,3.603,36.25,38.24,39.87,37.88,2.021,-0.6765,0.00014,0.000,0.00029,0.000,0.00024,0.000,0.00029,0.000,0.00058,0.000,0.00034,0.000,36.22,34.73,32.65
413.00,0.000,0.00015,-0.00023,-0.00029,-0.00038,-0.00026,-0.00066,0.00029,-0.00063,0.00057,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00034,413.00,3.147,3.602,36.26,38.24,39.87,37.88,2.020,-0.6777,0.00015,0.000,0.00029,0.000,0.00026,0.000,0.00029,0.000,0.00057,0.000,0.00034,0.000,36.22,34.73,32.65
413.10,0.000,0.00015,-0.00022,-0.00029,-0.00038,-0.00026,-0.00065,0.00031,-0.00063,0.00056,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00035,413.10,3.146,3.602,36.25,38.24,39.87,37.88,2.020,-0.6769,0.00015,0.000,0.00029,0.000,0.00026,0.000,0.00031,0.000,0.00056,0.000,0.00035,0.000,36.22,34.73,32.65
413.20,0.000,0.00015,-0.00020,-0.00028,-0.00039,-0.00027,-0.00065,0.00031,-0.00063,0.00055,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00038,413.20,3.146,3.602,36.25,38.24,39.87,37.88,2.021,-0.6759,0.00015,0.000,0.00028,0.000,0.00027,0.000,0.00031,0.000,0.00055,0.000,0.00038,0.000,36.22,34.73,32.65
413.30,0.000,0.00015,-0.00021,-0.00029,-0.00039,-0.00026,-0.00065,0.00031,-0.00063,0.00055,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00039,413.30,3.145,3.603,36.26,38.24,39.87,37.88,2.020,-0.6767,0.00015,0.000,0.00029,0.000,0.00026,0.000,0.00031,0.000,0.00055,0.000,0.00039,0.000,36.22,34.73,32.65
413.40,0.000,0.00014,-0.00021,-0.00028,-0.00039,-0.00027,-0.00066,0.00032,-0.00061,0.00055,-1000000,-1000000,-1000000,-1000000,0.00158,-0.00039,413.40,3.144,3.601,36.25,38.24,39.87,37.88,2.019,-0.6762,0.00014,0.000,0.00028,0.000,0.00027,0.000,0.00032,0.000,0.00055,0.000,0.00039,0.000,36.23,34.73,32.65
413.50,0.000,0.00015,-0.00021,-0.00028,-0.00038,-0.00027,-0.00066,0.00032,-0.00062,0.00056,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00040,413.50,3.143,3.602,36.26,38.25,39.87,37.88,2.019,-0.6764,0.00015,0.000,0.00028,0.000,0.00027,0.000,0.00032,0.000,0.00056,0.000,0.00040,0.000,36.23,34.74,32.65
413.60,0.000,0.00016,-0.00022,-0.00029,-0.00038,-0.00027,-0.00067,0.00030,-0.00061,0.00055,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00042,413.60,3.142,3.601,36.26,38.25,39.87,37.88,2.018,-0.6757,0.00016,0.000,0.00029,0.000,0.00027,0.000,0.00030,0.000,0.00055,0.000,0.00042,0.000,36.23,34.74,32.66
413.70,0.000,0.00014,-0.00025,-0.00029,-0.00039,-0.00027,-0.00066,0.00031,-0.00060,0.00056,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00044,413.70,3.140,3.601,36.26,38.24,39.87,37.88,2.017,-0.6761,0.00014,0.000,0.00029,0.000,0.00027,0.000,0.00031,0.000,0.00056,0.000,0.00044,0.000,36.23,34.74,32.66
413.80,0.000,0.00014,-0.00026,-0.00029,-0.00040,-0.00028,-0.00067,0.00032,-0.00061,0.00056,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00041,413.80,3.138,3.600,36.26,38.24,39.87,37.88,2.017,-0.6764,0.00014,0.000,0.00029,0.000,0.00028,0.000,0.00032,0.000,0.00056,0.000,0.00041,0.000,36.23,34.74,32.66
413.90,0.000,0.00014,-0.00026,-0.00028,-0.00039,-0.00027,-0.00066,0.00032,-0.00062,0.00058,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00040,413.90,3.139,3.600,36.26,38.25,39.87,37.88,2.017,-0.6761,0.00014,0.000,0.00028,0.000,0.00027,0.000,0.00032,0.000,0.00058,0.000,0.00040,0.000,36.23,34.74,32.66
414.00,0.000,0.00014,-0.00026,-0.00029,-0.00038,-0.00027,-0.00068,0.00032,-0.00063,0.00058,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00040,414.00,3.138,3.601,36.26,38.25,39.87,37.88,2.016,-0.6759,0.00014,0.000,0.00029,0.000,0.00027,0.000,0.00032,0.000,0.00058,0.000,0.00040,0.000,36.23,34.74,32.66
414.10,0.000,0.00015,-0.00024,-0.00029,-0.00038,-0.00027,-0.00068,0.00032,-0.00063,0.00059,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00039,414.10,3.137,3.601,36.26,38.25,39.87,37.88,2.015,-0.6758,0.00015,0.000,0.00029,0.000,0.00027,0.000,0.00032,0.000,0.00059,0.000,0.00039,0.000,36.23,34.74,32.66
414.20,0.000,0.00015,-0.00023,-0.00028,-0.00038,-0.00027,-0.00067,0.00031,-0.00064,0.00060,-1000000,-1000000,-1000000,-1000000,0.00158,-0.00039,414.20,3.137,3.598,36.26,38.25,39.87,37.88,2.016,-0.6757,0.00015,0.000,0.00028,0.000,0.00027,0.000,0.00031,0.000,0.00060,0.000,0.00039,0.000,36.23,34.74,32.66
414.30,0.000,0.00015,-0.00024,-0.00029,-0.00039,-0.00027,-0.00067,0.00032,-0.00062,0.00060,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00039,414.30,3.135,3.599,36.26,38.25,39.87,37.88,2.015,-0.6765,0.00015,0.000,0.00029,0.000,0.00027,0.000,0.00032,0.000,0.00060,0.000,0.00039,0.000,36.23,34.75,32.66
414.40,0.000,0.00015,-0.00026,-0.00030,-0.00039,-0.00027,-0.00068,0.00031,-0.00062,0.00058,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00038,414.40,3.135,3.599,36.26,38.25,39.87,37.88,2.014,-0.6762,0.00015,0.000,0.00030,0.000,0.00027,0.000,0.00031,0.000,0.00058,0.000,0.00038,0.000,36.23,34.75,32.66
414.50,0.000,0.00015,-0.00027,-0.00029,-0.00037,-0.00027,-0.00067,0.00031,-0.00062,0.00059,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00037,414.50,3.135,3.599,36.26,38.25,39.87,37.88,2.015,-0.6754,0.00015,0.000,0.00029,0.000,0.00027,0.000,0.00031,0.000,0.00059,0.000,0.00037,0.000,36.23,34.75,32.66
414.60,0.000,0.00017,-0.00026,-0.00029,-0.00037,-0.00027,-0.00066,0.00030,-0.00062,0.00059,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00038,414.60,3.134,3.599,36.26,38.25,39.87,37.88,2.014,-0.6752,0.00017,0.000,0.00029,0.000,0.00027,0.000,0.00030,0.000,0.00059,0.000,0.00038,0.000,36.23,34.75,32.66
414.70,0.000,0.00017,-0.00026,-0.00029,-0.00038,-0.00025,-0.00066,0.00030,-0.00063,0.00059,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00038,414.70,3.133,3.598,36.26,38.25,39.87,37.88,2.014,-0.6751,0.00017,0.000,0.00029,0.000,0.00025,0.000,0.00030,0.000,0.00059,0.000,0.00038,0.000,36.24,34.75,32.66
414.80,0.000,0.00020,-0.00026,-0.00027,-0.00039,-0.00026,-0.00067,0.00032,-0.00062,0.00057,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00038,414.80,3.132,3.598,36.26,38.25,39.87,37.88,2.013,-0.6755,0.00020,0.000,0.00027,0.000,0.00026,0.000,0.00032,0.000,0.00057,0.000,0.00038,0.000,36.24,34.75,32.66
414.90,0.000,0.00021,-0.00026,-0.00027,-0.00039,-0.00026,-0.00067,0.00033,-0.00062,0.00058,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00040,414.90,3.132,3.599,36.26,38.25,39.88,37.88,2.013,-0.6756,0.00021,0.000,0.00027,0.000,0.00026,0.000,0.00033,0.000,0.00058,0.000,0.00040,0.000,36.24,34.75,32.66
415.00,0.000,0.00021,-0.00025,-0.00028,-0.00038,-0.00026,-0.00068,0.00033,-0.00060,0.00058,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00041,415.00,3.132,3.598,36.26,38.25,39.88,37.88,2.012,-0.6743,0.00021,0.000,0.00028,0.000,0.00026,0.000,0.00033,0.000,0.00058,0.000,0.00041,0.000,36.24,34.75,32.66
415.10,0.000,0.00020,-0.00027,-0.00029,-0.00038,-0.00026,-0.00068,0.00032,-0.00061,0.00058,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00040,415.10,3.132,3.597,36.26,38.25,39.88,37.89,2.011,-0.6748,0.00020,0.000,0.00029,0.000,0.00026,0.000,0.00032,0.000,0.00058,0.000,0.00040,0.000,36.24,34.75,32.66
415.20,0.000,0.00020,-0.00026,-0.00029,-0.00038,-0.00027,-0.00067,0.00032,-0.00062,0.00058,-1000000,-1000000,-1000000,-1000000,0.00159,-0.00040,415.20,3.131,3.596,36.26,38.25,39.87,37.89,2.012,-0.6746,0.00020,0.000,0.00029,0.000,0.00027,0.000,0.00032,0.000,0.00058,0.000,0.00040,0.000,36.24,34.75,32.67
415.30,0.000,0.00021,-0.00026,-0.00028,-0.00038,-0.00026,-0.00067,0.00032,-0.00061,0.00059,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00040,415.30,3.131,3.595,36.26,38.25,39.88,37.89,2.013,-0.6746,0.00021,0.000,0.00028,0.000,0.00026,0.000,0.00032,0.000,0.00059,0.000,0.00040,0.000,36.24,34.76,32.67
415.40,0.000,0.00022,-0.00026,-0.00028,-0.00038,-0.00026,-0.00067,0.00031,-0.00060,0.00059,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00041,415.40,3.129,3.596,36.26,38.25,39.88,37.89,2.011,-0.6743,0.00022,0.000,0.00028,0.000,0.00026,0.000,0.00031,0.000,0.00059,0.000,0.00041,0.000,36.24,34.76,32.67
415.50,0.000,0.00022,-0.00026,-0.00029,-0.00038,-0.00026,-0.00067,0.00030,-0.00059,0.00059,-1000000,-1000000,-1000000,-1000000,0.00160,-0.00041,415.50,3.130,3.596,36.26,38.25,39.88,37.89,2.012,-0.6742,0.00022,0.000,0.00029,0.000,0.00026,0.000,0.00030,0.000,0.00059,0.000,0.00041,0.000,36.24,34.76,32.67
415.60,0.000,0.00021,-0.00026,-0.00030,-0.00037,-0.00025,-0.00065,0.00031,-0.00060,0.00059,-1000000,-1000000,-1000000,-1000000,0.00161,-0.00039,415.60,3.130,3.595,36.26,38.26,39.88,37.89,2.011,-0.6743,0.00021,0.000,0.00030,0.000,0.00025,0.000,0.00031,0.000,0.00059,0.000,0.00039,0.000,36.24,34.76,32.67
415.70,0.000,0.00020,-0.00026,-0.00029,-0.00038,-0.00026,-0.00065,0.00033,-0.00060,0.00059,-1000000,-1000000,-1000000,-1000000,0.00161,-0.00039,415.70,3.129,3.595,36.26,38.25,39.88,37.89,2.011,-0.6739,0.00020,0.000,0.00029,0.000,0.00026,0.000,0.00033,0.000,0.00059,0.000,0.00039,0.000,36.24,34.76,32.67
415.80,0.00000,0.00021,-0.00026,-0.00028,-0.00038,-0.00025,-0.00065,0.00031,-0.00059,0.00059,-1000000,-1000000,-1000000,-1000000,0.00161,-0.00041,415.80,3.128,3.594,36.26,38.25,39.88,37.89,2.011,-0.6741,0.00021,0.00000,0.00028,0.000,0.00025,0.000,0.00031,0.000,0.00059,0.000,0.00041,0.000,36.24,34.76,32.67
