Time,Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E[V],Voltage_VarR[V],Shunt_VarR[V],Current_B[A],Power_B[W],Current_C[],Power_C[],Current_D[],Power_D_[],Current_E[],Power_E[],Current_VarR[],Power_VarR[],Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_9,Sensor_10
848.0,0.479105,-0.0522815,-0.348359,0.0341864999999999,-0.258181,-0.0502496999999999,0.218713,0.0434216,0.2357969999999999,-0.0541344999999999,0.0522815,0.0250482,0.0341864999999999,0.0119087,0.0502496999999999,0.0129723,0.0434216,0.0094983,0.0541344999999999,0.0127647999999999,65.13419668607143,56.226386346428576,44.59718650214285,42.199016025,65.5937202967857,60.386962207857145
849.0,0.478827,-0.0522552,-0.347959,0.0341433,-0.257965,-0.0502011,0.218567,0.0433848,0.23546,-0.0540519,0.0522552,0.0250213,0.0341433,0.0118801,0.0502011,0.0129491,0.0433848,0.0094822,0.0540519,0.0127269999999999,65.12985992,56.23057938,44.62304688,42.21754074,65.60038757,60.39829254
850.0,0.478745,-0.0522491,-0.347645,0.0341155999999999,-0.257855,-0.0501681,0.218414,0.0433595,0.235141,-0.0539852,0.0522491,0.0250144,0.0341155999999999,0.0118594,0.0501681,0.0129364,0.0433595,0.0094703,0.0539852,0.0126962,65.1343128165,56.2373762165,44.647664075,42.232965659,65.606730649,60.4105289445
851.0,0.478783,-0.0522553,-0.347398,0.0340989,-0.2578,-0.0501602,0.21831,0.0433245,0.234931,-0.0539387999999999,0.0522553,0.0250188,0.0340989,0.0118444999999999,0.0501602,0.01293,0.0433245,0.0094593,0.0539387999999999,0.0126731,65.138765713,56.244173053,44.67228127,42.248390578,65.61307372799999,60.422765349
852.0,0.479072,-0.0522826,-0.347233,0.0340765,-0.2578,-0.050163,0.2182789999999999,0.0433193999999999,0.234862,-0.0539722999999999,0.0522826,0.0250465,0.0340765,0.0118319,0.050163,0.0129303,0.0433193999999999,0.009455,0.0539722999999999,0.0126758,65.1432186095,56.2509698895,44.696898465,42.263815497,65.619416807,60.4350017535
853.0,0.479129,-0.0522997999999999,-0.347097,0.0340674,-0.257761,-0.050144,0.218141,0.0432946,0.234779,-0.0539651,0.0522997999999999,0.0250572999999999,0.0340674,0.0118245,0.050144,0.0129262999999999,0.0432946,0.009444,0.0539651,0.0126699,65.147671506,56.257766726,44.72151566,42.279240416,65.625759886,60.447238158
854.0,0.4789239999999999,-0.052268,-0.3468569999999999,0.0340416,-0.257582,-0.0501133,0.217933,0.0432392999999999,0.234607,-0.053923,0.052268,0.0250331,0.0340416,0.0118084,0.0501133,0.0129087999999999,0.0432392999999999,0.0094236,0.053923,0.0126502,65.1521244025,56.2645635625,44.746132855,42.294665335,65.632102965,60.4594745625
855.0,0.478472,-0.0522202,-0.346487,0.0339914,-0.257306,-0.0500545,0.217645,0.0431837,0.234348,-0.0538761,0.0522202,0.0249846,0.0339914,0.0117793,0.0500545,0.0128786999999999,0.0431837,0.0093992,0.0538761,0.0126255,65.156577299,56.271360399,44.77075005,42.310090254,65.638446044,60.471710967
856.0,0.4779339999999999,-0.0521599,-0.3460249999999999,0.0339405,-0.256947,-0.0499813,0.217348,0.0431436,0.234119,-0.0538313999999999,0.0521599,0.0249286,0.0339405,0.0117443999999999,0.0499813,0.0128429999999999,0.0431436,0.0093767,0.0538313999999999,0.0126033,65.1610301955,56.2781572355,44.795367245,42.325515173,65.644789123,60.4839473715
857.0,0.4774429999999999,-0.0521004999999999,-0.345557,0.0339012,-0.256623,-0.049914,0.217124,0.0431083,0.233965,-0.0537487,0.0521004999999999,0.024875,0.0339012,0.0117144,0.049914,0.0128090999999999,0.0431083,0.0093598,0.0537487,0.0125773,65.165483092,56.284954072,44.81998444,42.340940092,65.651132202,60.496183776
858.0,0.477233,-0.0520804,-0.345263,0.0338704,-0.2564019999999999,-0.0498812,0.216957,0.0430719,0.2338849999999999,-0.0536901,0.0520804,0.0248544,0.0338704,0.0116941,0.0498812,0.0127896,0.0430719,0.0093447,0.0536901,0.0125587,65.1699359885,56.2917509085,44.844601635,42.356365011,65.657475281,60.5084201805
859.0,0.47712,-0.0520718,-0.345064,0.0338501,-0.2562239999999999,-0.0498513,0.216827,0.0430473,0.233808,-0.0536653999999999,0.0520718,0.0248458,0.0338501,0.0116815,0.0498513,0.0127742,0.0430473,0.0093355,0.0536653999999999,0.0125476,65.174388885,56.298547745,44.86921883,42.37178993,65.66381836,60.520656585
860.0,0.47703,-0.0520433,-0.344906,0.0338476999999999,-0.256079,-0.049821,0.216714,0.0430298999999999,0.233747,-0.0536437,0.0520433,0.0248259,0.0338476999999999,0.0116750999999999,0.049821,0.0127584,0.0430298999999999,0.0093271,0.0536437,0.0125387,65.1788417815,56.3053445815,44.893836025,42.387214849,65.670161439,60.5328929895
861.0,0.476587,-0.0519864,-0.344733,0.0338353,-0.255868,-0.0497545,0.216527,0.0430018999999999,0.233652,-0.053618,0.0519864,0.0247748,0.0338353,0.0116647,0.0497545,0.0127311,0.0430018999999999,0.0093118,0.053618,0.012527,65.183294678,56.312141418,44.91845322,42.402639768,65.676504518,60.545129394
862.0,0.475996,-0.0519146,-0.344504,0.0338231,-0.255584,-0.0497053,0.216339,0.0429562,0.233518,-0.0536259999999999,0.0519146,0.0247101,0.0338231,0.0116526,0.0497053,0.0127039,0.0429562,0.0092921,0.0536259999999999,0.0125227,65.1877475745,56.3189382545,44.943070415,42.418064687,65.682847597,60.5573657985
863.0,0.475363,-0.0518618,-0.344249,0.0337938,-0.255285,-0.0496554,0.2161239999999999,0.0429203,0.233376,-0.0536252,0.0518618,0.0246535,0.0337938,0.0116321,0.0496554,0.0126749,0.0429203,0.009275,0.0536252,0.0125157,65.19220047099999,56.325735091,44.96768761,42.433489606,65.68919067600001,60.569602203
864.0,0.4747199999999999,-0.0517992,-0.3439569999999999,0.0337503,-0.254985,-0.0496015,0.215904,0.0428731,0.233198,-0.0535347,0.0517992,0.0245904,0.0337503,0.0116075,0.0496015,0.0126468,0.0428731,0.0092564,0.0535347,0.0124841999999999,65.1966533675,56.3325319275,44.992304805,42.448914525,65.695533755,60.5818386075
865.0,0.473989,-0.0517255,-0.34358,0.0337245,-0.254687,-0.0495352,0.215648,0.0428256,0.232992,-0.0535232,0.0517255,0.0245169,0.0337245,0.0115872,0.0495352,0.0126151,0.0428256,0.0092356,0.0535232,0.0124721,65.201106264,56.339328764,45.016922,42.464339444,65.701876834,60.594075012000005
866.0,0.473332,-0.0516617,-0.343189,0.0336703,-0.254431,-0.0494878,0.215447,0.0427868,0.232807,-0.0534588,0.0516617,0.0244536,0.0336703,0.0115561999999999,0.0494878,0.0125913999999999,0.0427868,0.0092188,0.0534588,0.0124453,65.2055591605,56.3461256005,45.041539195,42.479764363,65.70821991300001,60.6063114165
867.0,0.472873,-0.051606,-0.342812,0.0336307,-0.254231,-0.0494429,0.2152299999999999,0.0427392,0.232642,-0.0533931,0.051606,0.0244037,0.0336307,0.0115292,0.0494429,0.0125689,0.0427392,0.0091999,0.0533931,0.012421,65.210012057,56.352922437,45.06615639,42.495189282,65.714562992,60.618547821
868.0,0.472628,-0.0515776,-0.342568,0.0336022999999999,-0.254109,-0.04942,0.215117,0.0427193,0.232545,-0.0533591999999999,0.0515776,0.0243764,0.0336022999999999,0.0115108,0.04942,0.0125583,0.0427193,0.0091897,0.0533591999999999,0.0124079999999999,65.2144649535,56.3597192735,45.090773585,42.510614201,65.720906071,60.6307842255
869.0,0.472249,-0.0515326,-0.342401,0.0335806,-0.254026,-0.0493979,0.214965,0.0426845,0.232472,-0.0533455,0.0515326,0.024336,0.0335806,0.0114977999999999,0.0493979,0.0125478,0.0426845,0.0091751,0.0533455,0.0124016999999999,65.21891785,56.36651611,45.11539078,42.52603912,65.72724915,60.64302063
870.0,0.471531,-0.0514551,-0.342148,0.0335679,-0.2538289999999999,-0.0493491,0.21472,0.0426292999999999,0.2323449999999999,-0.0533251,0.0514551,0.0242637,0.0335679,0.0114832,0.0493491,0.0125253,0.0426292999999999,0.0091539999999999,0.0533251,0.0123902,65.2267177615,56.3730203595,45.130750086,42.544340893,65.7350597425,60.653353882000005
871.0,0.47108,-0.0513978999999999,-0.341845,0.0335336,-0.253618,-0.0493149,0.214525,0.0425922,0.232227,-0.0533074999999999,0.0513978999999999,0.0242136999999999,0.0335336,0.0114636,0.0493149,0.0125069,0.0425922,0.0091375,0.0533074999999999,0.0123799,65.234517673,56.379524609,45.146109392,42.562642666,65.742870335,60.663687134
872.0,0.4708699999999999,-0.051369,-0.341613,0.0335033,-0.253513,-0.0492931,0.214406,0.0425759,0.2321349999999999,-0.0533327,0.051369,0.0241903,0.0335033,0.0114459,0.0492931,0.0124961,0.0425759,0.0091282,0.0533327,0.0123813,65.2423175845,56.3860288585,45.161468698,42.580944439,65.7506809275,60.674020386
873.0,0.470533,-0.0513324,-0.341424,0.033486,-0.253349,-0.0492602,0.214237,0.0425149,0.23203,-0.0533171999999999,0.0513324,0.0241548,0.033486,0.0114328,0.0492602,0.0124818,0.0425149,0.0091086,0.0533171999999999,0.0123719,65.250117496,56.392533108,45.176828004,42.599246212,65.75849152,60.684353638000005
874.0,0.469878,-0.0512615,-0.341155,0.0334652999999999,-0.253095,-0.0492185,0.2140089999999999,0.0424762,0.2318699999999999,-0.0532712,0.0512615,0.0240881,0.0334652999999999,0.0114154999999999,0.0492185,0.0124573,0.0424762,0.0090907,0.0532712,0.0123519,65.2579174075,56.3990373575,45.19218731,42.617547985,65.7663021125,60.69468689
875.0,0.4693329999999999,-0.0511936999999999,-0.3408339999999999,0.0334444,-0.252863,-0.0491845,0.213829,0.0424501,0.231706,-0.0532382999999999,0.0511936999999999,0.0240278999999999,0.0334444,0.0113985,0.0491845,0.0124368999999999,0.0424501,0.0090765,0.0532382999999999,0.0123353,65.265717319,56.405541607,45.207546616,42.635849758,65.77411270500001,60.705020142
876.0,0.469125,-0.0511711,-0.340548,0.0334068,-0.2527279999999999,-0.0491536,0.213715,0.0424397,0.231604,-0.0532191,0.0511711,0.024005,0.0334068,0.0113777,0.0491536,0.0124216,0.0424397,0.00907,0.0532191,0.0123261,65.2735172305,56.4120458565,45.222905922,42.654151531,65.7819232975,60.715353394000005
877.0,0.469085,-0.0511800999999999,-0.340354,0.0333776999999999,-0.2526849999999999,-0.049141,0.213654,0.0424275999999999,0.231434,-0.0531827,0.0511800999999999,0.0240072,0.0333776999999999,0.0113602,0.049141,0.0124163,0.0424275999999999,0.0090654,0.0531827,0.012309,65.281317142,56.418550106,45.238265228,42.672453304,65.78973389000001,60.725686646
878.0,0.468655,-0.0511319,-0.340122,0.0333696999999999,-0.25254,-0.049107,0.2134609999999999,0.0424003,0.231136,-0.0531132,0.0511319,0.0239646,0.0333696999999999,0.0113504,0.049107,0.0124013999999999,0.0424003,0.0090508,0.0531132,0.0122768,65.28911705350001,56.4250543555,45.253624534,42.690755077,65.7975444825,60.736019898
879.0,0.46823,-0.0510882999999999,-0.339924,0.0333557,-0.252355,-0.0490689,0.213315,0.0423638,0.230967,-0.0530807,0.0510882999999999,0.0239209,0.0333557,0.0113381,0.0490689,0.0123833,0.0423638,0.0090361,0.0530807,0.0122607999999999,65.29691696500001,56.431558605,45.26898384,42.70905685,65.805355075,60.74635315
880.0,0.468158,-0.0510864,-0.339953,0.0333525,-0.252357,-0.0490709,0.213451,0.0423908999999999,0.23113,-0.0531226,0.0510864,0.0239159,0.0333525,0.0113367,0.0490709,0.0123845999999999,0.0423908999999999,0.0090465,0.0531226,0.0122779,65.3047168765,56.4380628545,45.284343146,42.727358623,65.8131656675,60.756686402
881.0,0.4683799999999999,-0.0511198,-0.341437,0.0334922,-0.255092,-0.0496085,0.2161529999999999,0.0429203,0.2327119999999999,-0.0534848,0.0511198,0.023944,0.0334922,0.011434,0.0496085,0.0126574,0.0429203,0.0092791,0.0534848,0.0124462,65.312516788,56.444567104,45.299702452,42.745660396,65.82097626,60.767019654
882.0,0.471026,-0.0514118999999999,-0.351329,0.0344673,-0.27251,-0.0530094,0.231348,0.0458806999999999,0.240077,-0.0551631,0.0514118999999999,0.0242172,0.0344673,0.0121164,0.0530094,0.0144736,0.0458806999999999,0.0106378,0.0551631,0.0132506,65.3203166995,56.4510713535,45.315061758,42.763962169,65.8287868525,60.777352906
883.0,0.488302,-0.0532874,-0.38696,0.0379881,-0.311866,-0.0607307999999999,0.265836,0.052618,0.258337,-0.0593414,0.0532874,0.0260362,0.0379881,0.0147422,0.0607307999999999,0.0190130999999999,0.052618,0.0140439,0.0593414,0.0153504,65.328116611,56.457575603,45.330421064,42.782263942,65.836597445,60.787686158
884.0,0.530246,-0.0578278,-0.4504,0.044258,-0.363619,-0.070856,0.311392,0.0615372999999999,0.285651,-0.0655629,0.0578278,0.030717,0.044258,0.0200264,0.070856,0.0258631,0.0615372999999999,0.0192396,0.0655629,0.0187632,65.3359165225,56.4640798525,45.34578037,42.800565715,65.8444080375,60.79801941
885.0,0.598128,-0.0651775,-0.5365300000000001,0.0527824999999999,-0.422273,-0.082331,0.365192,0.0720721,0.318798,-0.0731623,0.0651775,0.039102,0.0527824999999999,0.0284709,0.082331,0.0348879999999999,0.0720721,0.0264303,0.0731623,0.0233721,65.343716434,56.470584102,45.361139676,42.818867488,65.85221863,60.808352662
886.0,0.68603,-0.074705,-0.6375719999999999,0.0627789,-0.4838409999999999,-0.0943946,0.423595,0.083498,0.355489,-0.0816332,0.074705,0.0514042,0.0627789,0.0402015,0.0943946,0.0457917,0.083498,0.0354762,0.0816332,0.029072,65.3515163455,56.4770883515,45.376498982,42.837169261,65.8600292225,60.818685914
887.0,0.779761,-0.0848748,-0.741073,0.073031,-0.542241,-0.1058165,0.478543,0.0942635999999999,0.392332,-0.0901156999999999,0.0848748,0.0663387,0.073031,0.054291,0.1058165,0.0574805,0.0942635999999999,0.045195,0.0901156999999999,0.0354048,65.359316257,56.483592601,45.391858288,42.855471034,65.867839815,60.829019166
888.0,0.87052,-0.0947235999999999,-0.840147,0.0828402,-0.594853,-0.116115,0.5278660000000001,0.1039236,0.427378,-0.0981528,0.0947235999999999,0.0825951,0.0828402,0.0697484,0.116115,0.0691548999999999,0.1039236,0.0549284,0.0981528,0.0419886,65.3671161685,56.4900968505,45.407217594,42.873772807,65.8756504075,60.839352418
889.0,0.95435,-0.1038241,-0.931806,0.0919112,-0.641423,-0.125204,0.571627,0.112505,0.459895,-0.1056373,0.1038241,0.0992002999999999,0.0919112,0.0857683,0.125204,0.0803787,0.112505,0.0643564,0.1056373,0.0486116,65.37491608,56.4966011,45.4225769,42.89207458,65.883461,60.84968567
890.0,1.031137,-0.112151,-1.015423,0.1001943999999999,-0.682548,-0.1332519999999999,0.61051,0.120089,0.489903,-0.112496,0.112151,0.115737,0.1001943999999999,0.1018491,0.1332519999999999,0.0910094,0.120089,0.0733534,0.112496,0.0551460999999999,65.38155975650001,56.4902955965,45.0554109535,42.5213165235,65.8397285475,60.5664123545
891.0,1.10113,-0.119734,-1.09118,0.107678,-0.7190049999999999,-0.140415,0.6451439999999999,0.126854,0.5174070000000001,-0.118781,0.119734,0.13194,0.107678,0.117584,0.140415,0.101001,0.126854,0.0818788,0.118781,0.0614916,65.388203433,56.483990093,44.688245007000006,42.150558467,65.79599609499999,60.283139039
892.0,1.16454,-0.126622,-1.15922,0.1144409999999999,-0.7512719999999999,-0.14674,0.6760200000000001,0.132909,0.542429,-0.124561,0.126622,0.1475139999999999,0.1144409999999999,0.13272,0.14674,0.110263,0.132909,0.0898794,0.124561,0.0675845,65.3948471095,56.4776845895,44.3210790605,41.7798004105,65.7522636425,59.9998657235
893.0,1.2218399999999998,-0.13285,-1.22028,0.1204639999999999,-0.7799,-0.15235,0.703636,0.1383349999999999,0.56524,-0.129783,0.13285,0.162384,0.1204639999999999,0.147049,0.15235,0.118841,0.1383349999999999,0.0973493,0.129783,0.0733771,65.40149078600001,56.471379086,43.953913114,41.409042354,65.70853119,59.716592408
894.0,1.27376,-0.138494,-1.27486,0.12586,-0.8053969999999999,-0.157356,0.728368,0.143178,0.585998,-0.134564,0.138494,0.176462,0.12586,0.1605079999999999,0.157356,0.126742,0.143178,0.1042901,0.134564,0.0788621,65.4081344625,56.4650735825,43.5867471675,41.0382842975,65.66479873749999,59.4333190925
895.0,1.32101,-0.143627,-1.32363,0.130684,-0.828102,-0.161788,0.750483,0.147481,0.604779,-0.13887,0.143627,0.189752,0.130684,0.173009,0.161788,0.133983,0.147481,0.110702,0.13887,0.083992,65.414778139,56.458768079,43.219581221,40.667526241,65.621066285,59.150045777
896.0,1.36381,-0.148269,-1.36722,0.134976,-0.848387,-0.1657479999999999,0.7703249999999999,0.151376,0.621778,-0.142764,0.148269,0.202252,0.134976,0.184591,0.1657479999999999,0.140637,0.151376,0.116625,0.142764,0.0887752,65.42142181550001,56.4524625755,42.8524152745,40.2967681845,65.5773338325,58.8667724615
897.0,1.40278,-0.1524859999999999,-1.4059,0.138819,-0.8664970000000001,-0.169296,0.788143,0.154876,0.6371930000000001,-0.146307,0.1524859999999999,0.2139559999999999,0.138819,0.195198,0.169296,0.146724,0.154876,0.12207,0.146307,0.0932339,65.428065492,56.446157072,42.485249328,39.926010128,65.53360138,58.583499146
898.0,1.43841,-0.15637,-1.44025,0.1422169999999999,-0.88282,-0.172491,0.804212,0.157993,0.65127,-0.149556,0.15637,0.2249499999999999,0.1422169999999999,0.2048849999999999,0.172491,0.1522939999999999,0.157993,0.127095,0.149556,0.0973943,65.4347091685,56.4398515685,42.1180833815,39.5552520715,65.4898689275,58.3002258305
899.0,1.47082,-0.159914,-1.4708200000000002,0.145261,-0.897542,-0.17537,0.818503,0.160816,0.664023,-0.152467,0.159914,0.235237,0.145261,0.213688,0.17537,0.157406,0.160816,0.131641,0.152467,0.1012467,65.44135284500001,56.433546065,41.750917435000005,39.184494015,65.446136475,58.016952515
900.0,1.50039,-0.163094,-1.49809,0.147952,-0.910638,-0.177942,0.8313409999999999,0.163329,0.675537,-0.15511,0.163094,0.2447499999999999,0.147952,0.221657,0.177942,0.162036,0.163329,0.135788,0.15511,0.104792,65.4479965215,56.4272405615,41.3837514885,38.8137359585,65.4024040225,57.7336791995
901.0,1.52751,-0.166053,-1.5221399999999998,0.150337,-0.92251,-0.180267,0.8430329999999999,0.165621,0.686044,-0.157517,0.166053,0.253676,0.150337,0.2288389999999999,0.180267,0.1662819999999999,0.165621,0.139642,0.157517,0.1080619999999999,65.454640198,56.420935058,41.016585542,38.442977902,65.35867157,57.450405884
902.0,1.5523900000000002,-0.168757,-1.5437,0.152456,-0.933284,-0.182388,0.8536340000000001,0.167697,0.6957009999999999,-0.159682,0.168757,0.261976,0.152456,0.2353299999999999,0.182388,0.170214,0.167697,0.143175,0.159682,0.111078,65.4612838745,56.4146295545,40.6494195955,38.0722198455,65.31493911749999,57.1671325685
903.0,1.57524,-0.171233,-1.5624699999999998,0.154304,-0.943062,-0.184287,0.863158,0.169579,0.7045060000000001,-0.161697,0.171233,0.269741,0.154304,0.241114,0.184287,0.1738019999999999,0.169579,0.1463829999999999,0.161697,0.113915,65.467927551,56.408324051,40.282253649,37.701461789,65.271206665,56.883859253
904.0,1.59669,-0.1735519999999999,-1.57943,0.15599,-0.95201,-0.186047,0.8717459999999999,0.171261,0.712699,-0.163576,0.1735519999999999,0.277069,0.15599,0.2463709999999999,0.186047,0.177124,0.171261,0.1492969999999999,0.163576,0.116593,65.47457122750001,56.4020185475,39.9150877025,37.3307037325,65.2274742125,56.6005859375
905.0,1.6162500000000002,-0.1756899999999999,-1.5945900000000002,0.157497,-0.960203,-0.187662,0.879584,0.172781,0.72024,-0.165301,0.1756899999999999,0.283989,0.157497,0.2511359999999999,0.187662,0.180194,0.172781,0.151984,0.165301,0.119056,65.481214904,56.395713044,39.547921756,36.959945676,65.18374175999999,56.317312622
906.0,1.63479,-0.17769,-1.60821,0.158848,-0.967837,-0.189134,0.886781,0.174193,0.727154,-0.1669149999999999,0.17769,0.29055,0.158848,0.255466,0.189134,0.183049,0.174193,0.154476,0.1669149999999999,0.1213689999999999,65.4878585805,56.3894075405,39.1807558095,36.5891876195,65.1400093075,56.0340393065
907.0,1.6514899999999997,-0.179542,-1.6203500000000002,0.1600349999999999,-0.974712,-0.190485,0.8931850000000001,0.17545,0.733577,-0.168401,0.179542,0.296523,0.1600349999999999,0.259314,0.190485,0.18567,0.17545,0.156699,0.168401,0.12353,65.49450225700001,56.383102037,38.813589863,36.218429563,65.096276855,55.750765991
908.0,1.66651,-0.181168,-1.6309999999999998,0.1611,-0.980841,-0.191692,0.8989520000000001,0.1765789999999999,0.7395039999999999,-0.1697719999999999,0.181168,0.3019349999999999,0.1611,0.2627629999999999,0.191692,0.188017,0.1765789999999999,0.158734,0.1697719999999999,0.125553,65.5011459335,56.3767965335,38.4464239165,35.8476715065,65.05254440249999,55.4674926755
909.0,1.6802,-0.182651,-1.64039,0.162049,-0.986366,-0.192794,0.904171,0.177599,0.7449220000000001,-0.170989,0.182651,0.306908,0.162049,0.265831,0.192794,0.190182,0.177599,0.160597,0.170989,0.127361,65.50778961,56.37049103,38.07925797,35.47691345,65.00881195,55.18421936
910.0,1.6927600000000005,-0.184028,-1.64874,0.162875,-0.991333,-0.193755,0.90889,0.1785209999999999,0.749862,-0.172169,0.184028,0.311544,0.162875,0.268513,0.193755,0.192094,0.1785209999999999,0.162263,0.172169,0.1290899999999999,65.509361647,56.3470090885,37.725822358,35.206705186499995,64.81608180949999,54.6154953
911.0,1.7047900000000002,-0.185335,-1.65613,0.163615,-0.995954,-0.194664,0.913206,0.179355,0.7543420000000001,-0.1732,0.185335,0.315968,0.163615,0.270954,0.194664,0.193882,0.179355,0.1638,0.1732,0.130645,65.51093368400001,56.323527147,37.372386746,34.936496923,64.623351669,54.04677124
